mode,o,101,102,103,104,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,301,302,303,304
lrt_design_50kmh,206,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,207,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,208,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,209,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,210,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,211,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,212,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,213,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,214,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,215,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,216,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,217,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,301,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,302,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,303,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh,304,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,101,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,102,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,103,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,104,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,201,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,202,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,203,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,204,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,205,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,206,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,207,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,208,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,209,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,210,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,211,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,212,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,213,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,214,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,215,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,216,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,217,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,301,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,302,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,303,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_design_50kmh_accel,304,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,101,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,102,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,103,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,104,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,201,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,202,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,203,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
