o,d,o_name,d_name,car_2022,transit_2022,gc_car,gc_bus,gc_brt,gc_lrt_ug,gc_lrt_ground,gc_lrt_ug_with_premium,P_lrt_of_transit_ug,lrt_trips_ug,lrt_from_bus_ug,lrt_from_car_ug,P_lrt_of_transit_ground,lrt_trips_ground,gc_lrt_d50,P_lrt_of_transit_d50,lrt_trips_d50,lrt_legs_ug,lrt_status_ug
217,302,Nazareth,KiryatYam A,0.0,0.0,56.78,95.15,,151.73,154.35,146.73,0.04,0.0,0.0,0.0,0.04,0.0,149.86,0.05,0.0,bus→LRT→brt,derived_feeder
217,303,Nazareth,KiryatYam B+C,0.0,0.44,56.97,92.84,,135.84,138.25,130.84,0.09,0.04,0.04,0.0,0.08,0.04,134.59,0.1,0.04,bus→LRT→bus,derived_feeder
217,304,Nazareth,KiryatHaim West,0.0,3.58,55.73,92.5,,137.07,139.48,132.07,0.09,0.3,0.3,0.0,0.07,0.27,135.82,0.09,0.33,bus→LRT→bus,derived_feeder
101,201,TsurShalom,TiratCarmel,0.0,20.67,36.3,70.69,,79.45,84.16,74.45,0.44,9.17,9.17,0.0,0.38,7.76,76.95,0.48,9.94,brt→LRT,derived_feeder
101,202,TsurShalom,Matam-NeotPeres,54.07,36.67,31.96,48.05,48.05,78.57,88.44,73.57,0.18,6.93,6.52,0.41,0.11,4.06,67.41,0.3,12.13,brt→LRT,derived_feeder
101,203,TsurShalom,HofCarmel-NeveDavid,0.0,4.28,32.26,70.77,70.77,67.53,70.71,62.53,0.62,2.66,2.66,0.0,0.58,2.46,64.84,0.66,2.82,brt→LRT,derived_feeder
101,204,TsurShalom,Hecht-Shprintzak,0.0,6.07,31.36,63.23,63.23,70.24,74.95,65.24,0.47,2.85,2.85,0.0,0.4,2.43,63.23,0.57,3.49,brt→LRT,derived_feeder
101,205,TsurShalom,EinHayam,0.0,1.47,30.44,58.59,58.59,70.75,80.98,65.75,0.39,0.58,0.58,0.0,0.26,0.38,63.31,0.5,0.74,brt→LRT,derived_feeder
101,206,TsurShalom,BatGalim-KiryatEliezer,118.5,35.51,33.64,57.36,57.36,65.07,74.39,60.07,0.46,20.51,16.32,4.2,0.33,13.49,59.5,0.54,25.71,brt→LRT,derived_feeder
101,207,TsurShalom,Hamoshava,0.0,21.61,26.47,54.01,54.01,54.57,62.08,49.57,0.57,12.24,12.24,0.0,0.45,9.81,50.23,0.63,13.59,brt→LRT,derived_feeder
101,208,TsurShalom,LowerCity,84.02,75.58,26.48,48.21,48.21,55.95,61.77,50.95,0.46,40.68,34.69,5.99,0.37,32.02,52.83,0.51,45.79,brt→LRT,derived_feeder
101,209,TsurShalom,Namal-Giborim,11.1,31.84,23.52,45.9,45.9,58.82,62.23,53.82,0.38,13.44,12.2,1.24,0.34,11.63,56.95,0.41,14.51,brt→LRT,derived_feeder
101,210,TsurShalom,Hamifrats,317.69,86.35,22.46,42.62,43.22,78.05,81.46,73.05,0.14,12.7,11.98,0.72,0.12,10.52,76.18,0.15,14.07,brt→LRT,derived_feeder
101,211,TsurShalom,Bazan-Hutsot,295.08,32.69,19.27,38.75,38.14,71.11,74.52,66.11,0.16,5.74,5.3,0.43,0.14,4.76,69.24,0.18,6.35,brt→LRT→brt,derived_feeder
101,212,TsurShalom,TsometKiryatAta,62.04,41.26,18.42,27.75,27.17,64.69,68.1,59.69,0.13,5.52,5.29,0.23,0.11,4.58,62.82,0.14,6.11,brt→LRT→brt,derived_feeder
101,213,TsurShalom,KiryatAta North,0.0,8.36,16.42,62.81,,76.31,79.72,71.31,0.38,3.14,3.14,0.0,0.33,2.75,74.44,0.4,3.36,brt→LRT→brt,derived_feeder
101,214,TsurShalom,KiryatAta North-East,0.0,2.17,19.86,74.41,,105.54,108.95,100.54,0.17,0.37,0.37,0.0,0.15,0.32,103.67,0.19,0.41,brt→LRT→bus,derived_feeder
101,215,TsurShalom,Shefaram,0.0,0.75,24.46,50.96,,100.47,103.88,95.47,0.06,0.05,0.05,0.0,0.05,0.04,98.6,0.07,0.05,brt→LRT→bus,derived_feeder
101,216,TsurShalom,Hamovil,0.0,0.11,37.75,74.03,,119.98,123.39,114.98,0.08,0.01,0.01,0.0,0.07,0.01,118.11,0.09,0.01,brt→LRT→bus,derived_feeder
101,217,TsurShalom,Nazareth,0.0,3.74,54.93,59.61,,109.93,113.34,104.93,0.06,0.23,0.23,0.0,0.05,0.19,108.06,0.07,0.26,brt→LRT→bus,derived_feeder
101,102,TsurShalom,Kiryon,101.9,158.31,9.43,14.15,16.32,74.8,78.21,69.8,0.03,5.46,5.42,0.04,0.03,4.47,72.93,0.04,6.09,brt→LRT→brt,derived_feeder
101,103,TsurShalom,KiryatBialik Center,451.92,113.78,10.87,19.13,21.28,73.78,77.19,68.78,0.05,5.61,5.51,0.11,0.04,4.6,71.91,0.05,6.26,brt→LRT→brt,derived_feeder
101,104,TsurShalom,KiryatHaim,782.06,116.61,13.28,23.19,23.93,68.11,71.52,63.11,0.08,10.11,9.74,0.37,0.07,8.32,66.24,0.09,11.25,brt→LRT→brt,derived_feeder
101,301,TsurShalom,SavyoneyYam,305.63,6.16,7.94,18.09,19.63,99.66,103.07,94.66,0.01,0.06,0.06,0.0,0.01,0.05,97.79,0.01,0.07,brt→LRT→brt,derived_feeder
101,302,TsurShalom,KiryatYam A,115.12,9.01,10.13,20.47,22.19,93.92,97.33,88.92,0.02,0.15,0.15,0.0,0.01,0.12,92.05,0.02,0.16,brt→LRT→brt,derived_feeder
101,303,TsurShalom,KiryatYam B+C,620.63,32.95,11.03,22.25,21.72,87.46,90.87,82.46,0.03,0.88,0.87,0.01,0.02,0.72,85.34,0.03,0.99,brt→LRT→brt,derived_feeder
101,304,TsurShalom,KiryatHaim West,67.19,12.42,15.02,33.78,26.54,85.03,88.44,80.03,0.06,0.75,0.73,0.02,0.05,0.61,83.16,0.07,0.83,brt→LRT→brt,derived_feeder
102,201,Kiryon,TiratCarmel,0.0,19.02,34.9,65.53,,73.68,78.39,68.68,0.45,8.61,8.61,0.0,0.38,7.31,71.18,0.49,9.32,brt→LRT,derived_feeder
102,202,Kiryon,Matam-NeotPeres,104.28,41.39,32.44,42.27,42.27,74.18,83.22,69.18,0.17,7.33,6.87,0.46,0.1,4.47,63.02,0.28,13.02,brt→LRT,derived_feeder
102,203,Kiryon,HofCarmel-NeveDavid,0.0,4.89,31.48,65.54,65.54,61.75,64.93,56.75,0.63,3.08,3.08,0.0,0.58,2.86,59.89,0.65,3.2,brt→LRT,derived_feeder
102,204,Kiryon,Hecht-Shprintzak,0.0,6.94,30.75,58.01,58.01,64.47,69.18,59.47,0.48,3.32,3.32,0.0,0.41,2.83,58.83,0.56,3.9,brt→LRT,derived_feeder
102,205,Kiryon,EinHayam,0.0,1.68,29.96,53.37,53.37,66.36,75.2,61.36,0.38,0.64,0.64,0.0,0.27,0.45,58.92,0.49,0.83,brt→LRT,derived_feeder
102,206,Kiryon,BatGalim-KiryatEliezer,0.0,40.43,26.78,52.14,52.14,60.67,69.99,55.67,0.45,18.08,18.08,0.0,0.32,12.78,55.1,0.53,21.45,brt→LRT,derived_feeder
102,207,Kiryon,Hamoshava,0.0,23.04,25.74,48.79,48.79,50.17,57.68,45.17,0.55,12.77,12.77,0.0,0.44,10.18,45.83,0.62,14.22,brt→LRT,derived_feeder
102,208,Kiryon,LowerCity,93.79,80.59,25.22,42.98,42.98,51.56,57.38,46.56,0.45,42.08,35.99,6.09,0.36,32.99,48.44,0.49,47.47,brt→LRT,derived_feeder
102,209,Kiryon,Namal-Giborim,136.95,33.69,22.46,39.62,39.62,54.43,57.84,49.43,0.36,14.3,12.03,2.27,0.31,12.15,52.56,0.38,15.59,brt→LRT,derived_feeder
102,210,Kiryon,Hamifrats,0.0,90.02,22.18,36.9,38.83,71.77,75.18,66.77,0.14,12.85,12.85,0.0,0.12,10.76,69.9,0.16,14.14,brt→LRT,derived_feeder
102,211,Kiryon,Bazan-Hutsot,125.38,34.08,17.12,32.89,33.74,66.71,70.12,61.71,0.15,5.47,5.14,0.34,0.13,4.54,64.84,0.17,6.06,brt→LRT→brt,derived_feeder
102,212,Kiryon,TsometKiryatAta,184.8,43.21,16.48,21.86,22.78,60.3,63.71,55.3,0.12,5.39,5.12,0.27,0.1,4.45,58.43,0.13,5.98,brt→LRT→brt,derived_feeder
102,213,Kiryon,KiryatAta North,167.49,9.64,14.07,56.38,,71.92,75.33,66.92,0.35,4.07,3.34,0.73,0.3,3.44,70.05,0.37,4.45,brt→LRT→brt,derived_feeder
102,214,Kiryon,KiryatAta North-East,0.0,2.5,18.29,39.67,,99.26,102.67,94.26,0.04,0.09,0.09,0.0,0.03,0.07,97.39,0.04,0.1,brt→LRT→bus,derived_feeder
102,215,Kiryon,Shefaram,0.0,0.66,23.28,30.0,,94.19,97.6,89.19,0.03,0.02,0.02,0.0,0.02,0.02,92.32,0.03,0.02,brt→LRT→bus,derived_feeder
102,216,Kiryon,Hamovil,0.0,0.12,36.68,60.26,,113.7,117.11,108.7,0.05,0.01,0.01,0.0,0.04,0.0,111.83,0.06,0.01,brt→LRT→bus,derived_feeder
102,217,Kiryon,Nazareth,121.84,3.34,50.77,47.08,,103.65,107.06,98.65,0.04,0.15,0.14,0.0,0.04,0.12,101.78,0.05,0.17,brt→LRT→bus,derived_feeder
102,101,Kiryon,TsurShalom,864.27,57.97,8.56,14.7,14.8,71.25,74.66,66.25,0.04,2.57,2.52,0.05,0.04,2.1,69.38,0.05,2.87,brt→LRT→brt,derived_feeder
102,103,Kiryon,KiryatBialik Center,598.37,108.9,8.56,13.06,15.65,69.39,72.8,64.39,0.04,4.88,4.79,0.09,0.04,3.99,67.52,0.05,5.44,brt→LRT→brt,derived_feeder
102,104,Kiryon,KiryatHaim,285.33,110.36,12.62,17.98,18.3,63.72,67.13,58.72,0.08,9.08,8.82,0.27,0.07,7.47,61.85,0.09,10.1,brt→LRT→brt,derived_feeder
102,301,Kiryon,SavyoneyYam,14.65,6.58,9.91,44.49,,95.26,98.67,90.26,0.06,0.41,0.4,0.01,0.05,0.33,93.39,0.07,0.45,brt→LRT→brt,derived_feeder
102,302,Kiryon,KiryatYam A,0.0,9.62,10.58,29.34,,89.52,92.93,84.52,0.04,0.34,0.34,0.0,0.03,0.28,87.65,0.04,0.38,brt→LRT→brt,derived_feeder
102,303,Kiryon,KiryatYam B+C,233.51,34.37,13.18,33.68,,83.06,86.47,78.06,0.07,2.31,2.24,0.07,0.05,1.89,80.95,0.07,2.61,brt→LRT→brt,derived_feeder
102,304,Kiryon,KiryatHaim West,153.07,12.67,13.91,34.88,,80.63,84.04,75.63,0.08,1.05,1.01,0.04,0.07,0.86,78.76,0.09,1.17,brt→LRT→brt,derived_feeder
103,201,KiryatBialik Center,TiratCarmel,117.12,35.98,31.46,65.02,,71.45,76.16,66.45,0.48,21.91,17.22,4.68,0.41,17.9,68.95,0.52,24.25,brt→LRT,derived_feeder
103,202,KiryatBialik Center,Matam-NeotPeres,82.38,88.51,33.92,40.04,40.04,71.95,80.99,66.95,0.17,15.38,14.69,0.69,0.1,9.44,60.79,0.28,26.88,brt→LRT,derived_feeder
103,203,KiryatBialik Center,HofCarmel-NeveDavid,0.0,7.95,29.3,63.31,63.31,59.52,62.7,54.52,0.63,5.0,5.0,0.0,0.58,4.64,57.66,0.65,5.2,brt→LRT,derived_feeder
103,204,KiryatBialik Center,Hecht-Shprintzak,0.0,11.26,28.77,55.78,55.78,62.24,66.95,57.24,0.48,5.38,5.38,0.0,0.41,4.6,56.6,0.56,6.33,brt→LRT,derived_feeder
103,205,KiryatBialik Center,EinHayam,0.0,2.73,28.11,51.14,51.14,64.13,72.97,59.13,0.38,1.04,1.04,0.0,0.27,0.73,56.69,0.49,1.34,brt→LRT,derived_feeder
103,206,KiryatBialik Center,BatGalim-KiryatEliezer,35.38,65.83,26.04,49.91,49.91,58.44,67.76,53.44,0.45,33.02,29.43,3.59,0.32,22.46,52.87,0.53,40.29,brt→LRT,derived_feeder
103,207,KiryatBialik Center,Hamoshava,0.0,39.26,23.66,46.56,46.56,47.94,55.45,42.94,0.55,21.75,21.75,0.0,0.44,17.34,43.6,0.62,24.22,brt→LRT,derived_feeder
103,208,KiryatBialik Center,LowerCity,78.55,137.3,22.85,40.75,40.75,49.33,55.15,44.33,0.45,68.33,61.32,7.01,0.36,54.18,46.21,0.49,76.55,brt→LRT,derived_feeder
103,209,KiryatBialik Center,Namal-Giborim,117.34,57.7,21.1,37.39,37.39,52.2,55.61,47.2,0.36,23.82,20.59,3.22,0.31,20.34,50.33,0.38,25.9,brt→LRT,derived_feeder
103,210,KiryatBialik Center,Hamifrats,443.8,155.79,22.24,36.86,36.6,69.54,72.95,64.54,0.16,26.52,24.88,1.64,0.13,22.03,67.67,0.18,29.31,brt→LRT,derived_feeder
103,211,KiryatBialik Center,Bazan-Hutsot,608.31,58.98,17.56,32.91,31.51,64.48,67.89,59.48,0.17,10.82,9.95,0.87,0.14,8.97,62.61,0.19,11.97,brt→LRT→brt,derived_feeder
103,212,KiryatBialik Center,TsometKiryatAta,478.08,74.55,12.79,21.85,20.55,58.07,61.48,53.07,0.13,10.56,9.93,0.63,0.11,8.73,56.2,0.15,11.7,brt→LRT→brt,derived_feeder
103,213,KiryatBialik Center,KiryatAta North,0.0,15.56,13.04,54.18,,69.69,73.1,64.69,0.35,5.4,5.4,0.0,0.3,4.71,67.82,0.37,5.81,brt→LRT→brt,derived_feeder
103,214,KiryatBialik Center,KiryatAta North-East,104.27,4.04,21.05,65.22,,97.03,100.44,92.03,0.17,0.73,0.67,0.06,0.14,0.61,95.16,0.18,0.81,brt→LRT→bus,derived_feeder
103,215,KiryatBialik Center,Shefaram,0.0,1.29,23.56,36.94,,91.96,95.37,86.96,0.05,0.06,0.06,0.0,0.04,0.05,90.09,0.05,0.07,brt→LRT→bus,derived_feeder
103,216,KiryatBialik Center,Hamovil,75.5,0.2,35.96,64.34,,111.47,114.88,106.47,0.07,0.02,0.02,0.0,0.06,0.01,109.6,0.08,0.02,brt→LRT→bus,derived_feeder
103,217,KiryatBialik Center,Nazareth,128.65,6.46,56.9,50.77,,101.42,104.83,96.42,0.06,0.4,0.39,0.01,0.05,0.33,99.55,0.07,0.45,brt→LRT→bus,derived_feeder
103,101,KiryatBialik Center,TsurShalom,88.51,104.67,13.12,21.7,18.55,69.02,72.43,64.02,0.07,7.8,7.66,0.14,0.06,6.42,67.15,0.08,8.67,brt→LRT→brt,derived_feeder
103,102,KiryatBialik Center,Kiryon,624.94,274.99,7.47,13.36,14.44,68.18,71.59,63.18,0.05,13.4,13.18,0.23,0.04,10.99,66.31,0.05,14.94,brt→LRT→brt,derived_feeder
103,104,KiryatBialik Center,KiryatHaim,2961.64,204.65,7.44,17.02,16.07,61.49,64.9,56.49,0.09,18.27,17.52,0.75,0.07,15.02,59.62,0.09,20.33,brt→LRT→brt,derived_feeder
103,301,KiryatBialik Center,SavyoneyYam,6.45,11.21,11.51,39.44,,93.03,96.44,88.03,0.05,0.59,0.58,0.01,0.04,0.48,91.16,0.06,0.65,brt→LRT→brt,derived_feeder
103,302,KiryatBialik Center,KiryatYam A,58.69,16.39,9.98,27.13,,87.29,90.7,82.29,0.04,0.59,0.58,0.01,0.03,0.48,85.42,0.04,0.65,brt→LRT→brt,derived_feeder
103,303,KiryatBialik Center,KiryatYam B+C,744.04,59.49,9.11,35.25,,80.83,84.24,75.83,0.08,4.98,4.79,0.19,0.07,4.09,78.72,0.09,5.62,brt→LRT→brt,derived_feeder
103,304,KiryatBialik Center,KiryatHaim West,255.9,22.28,9.52,34.86,,78.4,81.81,73.4,0.09,2.09,2.01,0.09,0.07,1.72,76.53,0.1,2.33,brt→LRT→brt,derived_feeder
104,201,KiryatHaim,TiratCarmel,42.26,29.08,29.33,63.12,,70.9,75.61,65.9,0.46,16.03,13.33,2.7,0.39,13.16,68.4,0.5,17.69,brt→LRT,derived_feeder
104,202,KiryatHaim,Matam-NeotPeres,141.77,101.96,28.64,39.5,39.5,70.4,80.44,65.4,0.17,18.82,17.79,1.03,0.1,10.92,59.24,0.29,32.92,brt→LRT,derived_feeder
104,203,KiryatHaim,HofCarmel-NeveDavid,0.0,10.9,27.45,62.76,62.76,58.97,62.15,53.97,0.63,6.85,6.85,0.0,0.58,6.36,56.67,0.66,7.2,brt→LRT,derived_feeder
104,204,KiryatHaim,Hecht-Shprintzak,0.0,15.45,27.2,55.23,55.23,61.69,66.4,56.69,0.48,7.39,7.39,0.0,0.41,6.31,55.05,0.58,8.91,brt→LRT,derived_feeder
104,205,KiryatHaim,EinHayam,0.0,3.75,26.76,50.59,50.59,62.58,72.05,57.58,0.4,1.49,1.49,0.0,0.27,1.02,55.14,0.51,1.9,brt→LRT,derived_feeder
104,206,KiryatHaim,BatGalim-KiryatEliezer,800.77,89.01,32.4,46.39,46.39,56.89,64.51,51.89,0.42,47.29,37.22,10.07,0.31,32.88,51.32,0.5,60.55,brt→LRT,derived_feeder
104,207,KiryatHaim,Hamoshava,0.0,36.51,22.06,43.04,43.04,46.39,52.2,41.39,0.52,19.16,19.16,0.0,0.44,15.99,42.05,0.59,21.5,brt→LRT,derived_feeder
104,208,KiryatHaim,LowerCity,237.38,127.71,33.01,37.24,37.24,47.78,53.47,42.78,0.42,63.18,53.34,9.85,0.34,49.12,44.66,0.46,71.89,brt→LRT,derived_feeder
104,209,KiryatHaim,Namal-Giborim,52.38,56.04,17.57,33.84,33.84,50.65,54.06,45.65,0.33,20.46,18.49,1.98,0.29,17.49,48.78,0.36,22.23,brt→LRT,derived_feeder
104,210,KiryatHaim,Hamifrats,691.91,152.48,14.37,34.0,35.05,65.99,69.4,60.99,0.17,27.12,25.2,1.92,0.14,22.52,64.12,0.18,29.99,brt→LRT,derived_feeder
104,211,KiryatHaim,Bazan-Hutsot,367.31,56.14,12.76,28.9,29.96,62.93,66.34,57.93,0.15,8.97,8.37,0.6,0.12,7.43,61.06,0.16,9.94,brt→LRT→brt,derived_feeder
104,212,KiryatHaim,TsometKiryatAta,600.34,69.89,6.78,17.79,19.0,56.52,59.93,51.52,0.12,8.62,8.16,0.46,0.1,7.11,54.65,0.13,9.57,brt→LRT→brt,derived_feeder
104,213,KiryatHaim,KiryatAta North,0.0,15.85,12.46,21.47,24.39,68.14,71.55,63.14,0.08,1.2,1.2,0.0,0.06,0.99,66.27,0.08,1.33,brt→LRT→brt,derived_feeder
104,214,KiryatHaim,KiryatAta North-East,0.0,4.11,18.08,61.45,,93.48,96.89,88.48,0.16,0.68,0.68,0.0,0.14,0.57,91.61,0.18,0.74,brt→LRT→bus,derived_feeder
104,215,KiryatHaim,Shefaram,0.0,0.78,23.99,40.93,,88.41,91.82,83.41,0.07,0.06,0.06,0.0,0.06,0.05,86.54,0.08,0.06,brt→LRT→bus,derived_feeder
104,216,KiryatHaim,Hamovil,0.0,0.18,37.19,68.46,,107.92,111.33,102.92,0.11,0.02,0.02,0.0,0.09,0.02,106.05,0.12,0.02,brt→LRT→bus,derived_feeder
104,217,KiryatHaim,Nazareth,0.0,3.73,53.46,55.02,,97.87,101.28,92.87,0.09,0.35,0.35,0.0,0.08,0.29,96.0,0.1,0.39,brt→LRT→bus,derived_feeder
104,101,KiryatHaim,TsurShalom,45.51,69.0,16.38,23.08,23.32,67.47,70.88,62.47,0.09,6.05,5.93,0.12,0.07,5.0,65.6,0.1,6.72,brt→LRT→brt,derived_feeder
104,102,KiryatHaim,Kiryon,373.36,154.24,13.37,17.52,19.21,66.03,69.44,61.03,0.07,10.82,10.56,0.27,0.06,8.89,64.16,0.08,12.05,brt→LRT→brt,derived_feeder
104,103,KiryatHaim,KiryatBialik Center,1251.14,125.1,6.92,15.99,18.19,65.01,68.42,60.01,0.07,8.59,8.32,0.26,0.05,7.04,63.14,0.07,9.56,brt→LRT→brt,derived_feeder
104,301,KiryatHaim,SavyoneyYam,3.32,15.44,14.26,60.32,,91.48,94.89,86.48,0.17,2.78,2.66,0.13,0.14,2.33,89.61,0.19,3.07,brt→LRT→brt,derived_feeder
104,302,KiryatHaim,KiryatYam A,45.68,22.57,12.04,44.36,,85.74,89.15,80.74,0.1,2.37,2.29,0.09,0.08,1.96,83.87,0.11,2.63,brt→LRT→brt,derived_feeder
104,303,KiryatHaim,KiryatYam B+C,808.0,90.43,8.36,32.24,,79.28,82.69,74.28,0.07,6.96,6.72,0.24,0.06,5.71,77.17,0.08,7.85,brt→LRT→brt,derived_feeder
104,304,KiryatHaim,KiryatHaim West,980.24,34.19,8.4,22.04,,76.85,80.26,71.85,0.05,1.68,1.64,0.04,0.04,1.37,74.98,0.05,1.87,brt→LRT→brt,derived_feeder
301,201,SavyoneyYam,TiratCarmel,0.0,5.06,34.38,73.06,,94.2,98.91,89.2,0.28,1.39,1.39,0.0,0.22,1.13,90.65,0.32,1.62,bus→LRT,assumed
301,202,SavyoneyYam,Matam-NeotPeres,120.18,21.72,30.6,62.79,,86.57,89.84,81.57,0.24,5.98,5.32,0.66,0.21,5.04,75.41,0.39,10.31,brt→LRT,derived_feeder
301,203,SavyoneyYam,HofCarmel-NeveDavid,0.0,2.64,29.9,72.16,,82.12,85.45,77.12,0.43,1.13,1.13,0.0,0.38,1.0,72.83,0.56,1.49,brt→LRT,derived_feeder
301,204,SavyoneyYam,Hecht-Shprintzak,0.0,3.74,28.94,66.96,,79.88,86.46,74.88,0.38,1.43,1.43,0.0,0.3,1.1,71.22,0.51,1.91,brt→LRT,derived_feeder
301,205,SavyoneyYam,EinHayam,0.0,0.91,27.98,63.44,,78.75,89.29,73.75,0.35,0.32,0.32,0.0,0.22,0.2,71.31,0.46,0.42,brt→LRT,derived_feeder
301,206,SavyoneyYam,BatGalim-KiryatEliezer,71.82,22.64,29.53,67.92,,73.06,81.26,68.06,0.5,14.52,11.27,3.24,0.38,10.2,67.49,0.58,18.02,brt→LRT,derived_feeder
301,207,SavyoneyYam,Hamoshava,0.0,5.97,24.1,59.97,,62.56,68.96,57.56,0.54,3.2,3.2,0.0,0.44,2.63,58.22,0.6,3.58,brt→LRT,derived_feeder
301,208,SavyoneyYam,LowerCity,50.92,21.19,24.1,57.67,,63.95,68.64,58.95,0.48,12.78,10.19,2.59,0.41,10.49,60.83,0.53,14.47,brt→LRT,derived_feeder
301,209,SavyoneyYam,Namal-Giborim,6.73,15.25,22.09,49.0,49.0,66.82,70.23,61.82,0.32,5.33,4.83,0.5,0.27,4.55,64.95,0.34,5.8,brt→LRT,derived_feeder
301,210,SavyoneyYam,Hamifrats,132.55,90.78,23.05,50.55,51.22,81.16,84.57,76.16,0.18,17.04,16.07,0.97,0.15,14.21,79.29,0.19,18.78,brt→LRT,derived_feeder
301,211,SavyoneyYam,Bazan-Hutsot,117.54,34.37,18.19,42.93,44.43,79.1,82.51,74.1,0.13,4.85,4.59,0.26,0.11,4.01,77.23,0.15,5.37,brt→LRT→brt,derived_feeder
301,212,SavyoneyYam,TsometKiryatAta,37.6,43.36,17.32,32.92,33.92,72.69,76.1,67.69,0.11,4.94,4.79,0.15,0.09,4.09,70.82,0.12,5.47,brt→LRT→brt,derived_feeder
301,213,SavyoneyYam,KiryatAta North,0.0,11.78,17.11,67.71,,84.31,87.72,79.31,0.33,3.92,3.92,0.0,0.29,3.4,82.44,0.36,4.22,brt→LRT→brt,derived_feeder
301,214,SavyoneyYam,KiryatAta North-East,0.0,3.06,21.36,71.65,,108.65,112.06,103.65,0.13,0.39,0.39,0.0,0.11,0.33,106.78,0.14,0.43,brt→LRT→bus,derived_feeder
301,215,SavyoneyYam,Shefaram,0.0,0.05,26.37,60.29,,103.58,106.99,98.58,0.09,0.0,0.0,0.0,0.08,0.0,101.71,0.1,0.01,brt→LRT→bus,derived_feeder
301,216,SavyoneyYam,Hamovil,0.0,0.05,39.76,83.72,,123.08,126.49,118.08,0.11,0.01,0.01,0.0,0.09,0.0,121.21,0.12,0.01,brt→LRT→bus,derived_feeder
301,217,SavyoneyYam,Nazareth,0.0,1.15,56.82,79.98,,113.04,116.45,108.04,0.16,0.18,0.18,0.0,0.13,0.15,111.17,0.17,0.2,brt→LRT→bus,derived_feeder
301,101,SavyoneyYam,TsurShalom,1048.14,20.88,7.2,22.23,101.43,83.64,87.05,78.64,0.03,0.7,0.68,0.01,0.03,0.57,81.77,0.04,0.78,brt→LRT→brt,derived_feeder
301,102,SavyoneyYam,Kiryon,40.12,37.22,10.41,38.76,,81.2,84.61,76.2,0.1,3.66,3.56,0.1,0.08,3.03,79.33,0.11,4.07,brt→LRT→brt,derived_feeder
301,103,SavyoneyYam,KiryatBialik Center,18.47,35.43,11.62,34.41,,80.18,83.59,75.18,0.08,2.88,2.82,0.05,0.07,2.37,78.31,0.09,3.2,brt→LRT→brt,derived_feeder
301,104,SavyoneyYam,KiryatHaim,273.28,38.77,15.16,52.51,,76.11,79.52,71.11,0.25,10.81,9.57,1.24,0.21,9.05,74.24,0.27,11.9,brt→LRT→brt,derived_feeder
301,302,SavyoneyYam,KiryatYam A,403.68,38.14,10.73,21.16,23.76,101.91,105.32,96.91,0.01,0.4,0.4,0.0,0.01,0.33,100.04,0.01,0.45,brt→LRT→brt,derived_feeder
301,303,SavyoneyYam,KiryatYam B+C,635.09,86.78,11.18,21.72,23.29,95.45,98.86,90.45,0.02,1.39,1.38,0.01,0.01,1.14,93.34,0.02,1.58,brt→LRT→brt,derived_feeder
301,304,SavyoneyYam,KiryatHaim West,73.28,9.52,13.73,31.12,28.11,93.02,96.43,88.02,0.03,0.31,0.3,0.0,0.03,0.25,91.15,0.04,0.34,brt→LRT→brt,derived_feeder
302,201,KiryatYam A,TiratCarmel,0.0,4.5,32.43,69.28,,90.42,95.13,85.42,0.28,1.24,1.24,0.0,0.22,1.0,82.88,0.37,1.68,bus→LRT,assumed
302,202,KiryatYam A,Matam-NeotPeres,0.0,19.34,29.77,59.01,,78.8,86.06,73.8,0.29,5.64,5.64,0.0,0.21,4.07,67.64,0.45,8.62,brt→LRT,derived_feeder
302,203,KiryatYam A,HofCarmel-NeveDavid,0.0,2.35,28.23,68.38,,74.36,81.67,69.36,0.49,1.14,1.14,0.0,0.38,0.89,65.07,0.62,1.46,brt→LRT,derived_feeder
302,204,KiryatYam A,Hecht-Shprintzak,0.0,3.33,27.38,63.18,,72.11,82.68,67.11,0.44,1.47,1.47,0.0,0.3,0.98,63.45,0.57,1.9,brt→LRT,derived_feeder
302,205,KiryatYam A,EinHayam,0.0,0.81,26.51,59.66,,70.98,82.54,65.98,0.41,0.33,0.33,0.0,0.25,0.21,63.54,0.52,0.42,brt→LRT,derived_feeder
302,206,KiryatYam A,BatGalim-KiryatEliezer,0.0,20.15,23.36,64.14,,65.29,73.49,60.29,0.56,11.24,11.24,0.0,0.44,8.77,59.72,0.64,12.85,brt→LRT,derived_feeder
302,207,KiryatYam A,Hamoshava,0.0,5.32,22.45,56.19,,54.79,61.19,49.79,0.59,3.16,3.16,0.0,0.5,2.66,50.45,0.66,3.49,brt→LRT,derived_feeder
302,208,KiryatYam A,LowerCity,6.29,18.87,21.32,53.89,,56.18,60.87,51.18,0.54,12.13,10.2,1.93,0.47,10.25,53.06,0.59,13.43,brt→LRT,derived_feeder
302,209,KiryatYam A,Namal-Giborim,9.78,13.58,20.82,41.24,41.24,59.05,62.46,54.05,0.32,4.8,4.3,0.49,0.27,4.08,57.18,0.34,5.22,brt→LRT,derived_feeder
302,210,KiryatYam A,Hamifrats,57.27,80.83,21.77,42.61,43.45,73.39,76.8,68.39,0.18,14.82,14.19,0.63,0.15,12.39,71.52,0.19,16.32,brt→LRT,derived_feeder
