ClusterName,StopCode,Lat,Long,StopName,TAZ
"מתמ""ז-קריות",96,32.857101,35.105728,נעמי שמר,717.000000
חולון עירוני ומטרופוליני+תחרות חולון,24068,32.083490,34.794956,ת. רכבת סבידור,
תל אביב-גליל עמקים,24068,32.083490,34.794956,ת. רכבת סבידור,
"רשל""צ פרברי",24068,32.083481,34.794743,ת. רכבת סבידור,
שרון,24068,32.085728,34.795269,ת. רכבת סבידור,
חדרה-נתניה,24068,32.084572,34.795139,ת. רכבת סבידור,
שרון חולון מרחבי,24068,32.084152,34.795132,ת. רכבת סבידור,
רחובות פרברי,38661,31.898144,34.825855,בגין/בית-עלמין,
חיפה פרברי,40402,32.566482,34.956382,ד.אהרון/דרך שרה,2505.000000
חיפה עירוני,41130,32.809676,34.993313,מסדה/שמואל,1406.000000
ירושלים עוטף מערב,4170,31.788988,35.203342,ת. מרכזית י-ם,
חיפה עירוני,41217,32.783878,35.023895,הרב מימון/שמעוני,1714.000000
חדרה-נתניה,43146,32.518169,34.916718,הכרמל/הר הצופים,3910.000000
תל אביב-חדרה,24068,32.083546,34.795025,ת. רכבת סבידור,
חדרה-נתניה,30515,32.321537,34.924023,צומת מחנה21,
ירושלים קווי צפון,541,31.794546,35.220707,שמואל הנביא/פישל,
כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,51704,32.796351,35.169712,צומת שפרעם,422.000000
"מתמ""ז-קריות",42557,32.845166,35.091171,מרפאת זבולון,704.000000
קריית שמונה עירוני,53697,33.219003,35.567591,"האצ""ל ג",3206.000000
כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,53477,32.908128,35.279517,ד.השלום/חט.גבעתי,331.000000
חיפה עירוני,40889,32.756128,34.971176,ויצמן/נתן אלבז,2407.000000
חדרה פרברי,43396,32.416011,34.947524,שפק/האבוקדו,4004.000000
מרחב נצרת ג'י.בי טורס,51704,32.796351,35.169712,צומת שפרעם,422.000000
חדרה-נתניה,30781,32.338200,35.009563,צומת בת חפר,
קריית שמונה-חיפה,58014,32.924685,35.543679,קיבוץ עמיעד,3216.000000
תל אביב-גליל עמקים,57010,32.867157,35.531225,צומת חוקוק,3501.000000
חיפה-שרון-ירושלים,30136,32.326932,34.858757,ת. מרכזית נתניה,
פתח תקוה-ראש העין,20155,32.097469,34.829016,אבו חצירא/הקישון,
חיפה עירוני,41019,32.798176,34.987217,האסיף/ביכורים,1630.000000
העמקים,55574,32.673319,35.240694,ק.היסוד/אלדרוטי,2108.000000
חיפה עירוני,41259,32.794757,35.016741,יד לבנים/ערד,1705.000000
אילת עירוני ובינעירוני,30136,32.326932,34.858757,ת. מרכזית נתניה,
תל אביב-גליל עמקים,56020,32.626528,35.322405,גולני/דוד אלעזר,3609.000000
"מתמ""ז-קריות",42860,32.817811,35.076952,א.אילת/צ.ק.חיים,806.000000
העמקים,57260,32.786919,35.520792,שקד/רותם,3519.000000
חיפה עירוני,42860,32.817811,35.076952,א.אילת/צ.ק.חיים,806.000000
עוטף ירושלים,1678,31.787674,35.202632,שזר/בנייני האומה,
נתניה עירוני,30136,32.326771,34.858646,ת. מרכזית נתניה,
חיפה עירוני,41110,32.815648,34.988764,גן הבהאים/עבאס,1403.000000
הגליל,51209,32.968596,35.503504,קופת חולים כנען,3311.000000
העמקים,57271,32.783884,35.508804,השלום/דוד אלעזר,3520.000000
קווי נצרת - נסיעות ותיירות,55401,32.629562,35.326385,דרך גולני/קפלן,3612.000000
העמקים,52991,32.760799,35.103362,מסעף איבטין,1103.000000
"רשל""צ פרברי",33179,31.934295,34.859752,"יוספטל/צה""ל",
חיפה עירוני,42093,32.824751,34.984310,מר. לין/רוטשילד,1504.000000
חדרה-נתניה,40175,32.480114,34.920984,צומת פל ים,3921.000000
מרחב נצרת ג'י.בי טורס,50078,32.703640,35.182621,צומת בית שערים,2102.000000
חשמונאים,33179,31.934295,34.859752,"יוספטל/צה""ל",
העמקים,42917,32.783798,35.015087,ש.עליכם/גילבוע,1742.000000
העמקים,47039,32.706085,35.114801,כפר תקווה/מ.גור,2206.000000
הגליל,59814,32.905499,35.397533,חזון,3505.000000
פרוזדור ירושלים,1678,31.787674,35.202632,שזר/בנייני האומה,
העמקים,55434,32.674881,35.240334,עיריית מגדל העמק,2105.000000
שרון חולון מרחבי,30136,32.326714,34.858944,ת. מרכזית נתניה,
העמקים,56748,32.678719,35.243275,ש.שאול עמור/הגיא,2109.000000
שומרון,1678,31.787674,35.202632,שזר/בנייני האומה,
הגליל,50426,33.006881,35.209037,מסעף געתון,3422.000000
קווי נצרת - נסיעות ותיירות,51703,32.792021,35.176513,צומת הרדוף,423.000000
העמקים,56020,32.626528,35.322405,גולני/דוד אלעזר,3609.000000
ירושלים עוטף מערב,1678,31.787725,35.202473,שזר/בנייני האומה,
רמת הגולן,54331,32.884608,35.576058,גן לאומי כ.נחום,3501.000000
רמת הגולן,56505,32.990973,35.675822,מיצר/ישפה,3107.000000
חדרה פרברי,47201,32.458324,34.907033,צומת חפציבה,4007.000000
מרחב נצרת ג'י.בי טורס,51703,32.792021,35.176513,צומת הרדוף,423.000000
חדרה-נתניה,47566,32.441814,34.912153,מרכז רפואי דגני,4011.000000
ירושלים צפון-ציר מזרחי,52590,32.477390,35.498169,"צומת הנצי""ב",3710.000000
שרון חולון מרחבי,30781,32.337581,35.009154,צומת בת חפר,
חשמונאים,1678,31.787674,35.202632,שזר/בנייני האומה,
חדרה-נתניה,40269,32.522048,34.938156,ד. העצמאות/אירית,3906.000000
חיפה עירוני,41570,32.831831,34.974543,עליה השניה/אלישע,1501.000000
העמקים,58110,32.782720,35.521259,שד. ספיר/רקפת,3519.000000
העמקים,58025,32.826440,35.512166,צומת מגדל,3502.000000
חיפה עירוני,42483,32.758560,34.966896,נרקיסים/הכלניות,2404.000000
"מתמ""ז-קריות",41426,32.849174,35.096157,התל,703.000000
כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,51703,32.792591,35.176666,צומת הרדוף,423.000000
חיפה עירוני,42301,32.769997,35.033192,התמר,1805.000000
חיפה עירוני,41895,32.787182,34.984546,מאפו/חורב,1616.000000
חיפה עירוני,42906,32.765392,34.986746,הולנד/ש. הפליטה,1623.000000
חדרה-נתניה,47809,32.569671,34.934284,מ.מסחר מול זכרון,2503.000000
חדרה-נתניה,40834,32.639182,34.958558,צומת עופר,2411.000000
ירושלים קווי צפון,61157,31.844955,35.241777,פרדס/מאיר בלבן,
רמת הגולן,54842,32.515251,35.488955,ת. רכבת בית שאן,3709.000000
חיפה עירוני,41986,32.806873,34.980122,בית ספר אופקים,1605.000000
רמת הגולן,59004,32.704411,35.587486,חוף צמח,3530.000000
חדרה-נתניה,46105,32.499889,35.061675,ח'לת זבדה/ת.דלק,3818.000000
העמקים,54842,32.515251,35.488955,ת. רכבת בית שאן,3709.000000
ירושלים עירוני,61157,31.844955,35.241777,פרדס/מאיר בלבן,
העמקים,55228,32.626924,35.320809,תיכון מקיף אורט,3613.000000
חיפה עירוני,42734,32.818381,35.055154,חלוצי תעשיה/ידין,1207.000000
חיפה עירוני,41248,32.804272,34.996445,הפועל/ציפ. זייד,1414.000000
העמקים,41467,32.724953,35.058216,כיכר המזרקה,2301.000000
תל אביב,32868,32.095048,34.886944,"ת. מרכזית פ""ת",
הגליל,52030,32.861366,35.344740,עראבה א'/כניסה,3002.000000
הגליל,53549,32.916558,35.081664,צומת עכו דרום,204.000000
חיפה עירוני,41467,32.723640,35.058651,כיכר המזרקה,2301.000000
רחובות פרברי,30908,31.946802,34.879759,ת.רכבת לוד,
הגליל,50151,33.005479,35.101824,שד. בן צבי/הגלעד,114.000000
העמקים,54905,32.616272,35.299492,קאנטרי קלאב,3615.000000
הגליל,59405,32.957931,35.164053,קופת חולים מכבי,232.000000
חיפה עירוני,46211,32.754593,35.100733,האירוסים/תמר,1104.000000
חיפה עירוני,42446,32.782720,35.025100,בית אבות/גדליהו,1747.000000
שרון חולון מרחבי,22951,32.136724,34.797643,קריית חינוך,
העמקים,55353,32.647291,35.419439,מסעף כפר מצר,3603.000000
העמקים,56726,32.637038,35.321220,ארז/שיקמה,3612.000000
העמקים,41548,32.705015,35.120967,מרדכי/האחים פיש,2205.000000
רכבת קלה ירושלים,6165,31.781946,35.228226,שער שכם,
כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,59718,32.910126,35.301419,איריס/השושנים,323.000000
חשמונאים,30908,31.946854,34.879871,ת.רכבת לוד,
הגליל,50827,33.033579,35.323321,אלקוש מרכז ג,3404.000000
הגליל,51704,32.796351,35.169712,צומת שפרעם,422.000000
הגליל,51291,32.967196,35.510601,מ.מסחרי/בת הרים,3310.000000
העמקים,40433,32.566735,34.961976,יצחק רבין/פשוש,2504.000000
חדרה-נתניה,40488,32.466592,34.968599,פיקא/שלומציון המ,3917.000000
הגליל,50547,32.978588,35.272217,אזור תעשיה,3425.000000
תל אביב-שרון-חיפה,40845,32.676432,34.961673,צומת עין כרמל,2425.000000
רכבת קלה ירושלים,1763,31.833344,35.234695,משה דיין - צפון,
קווי נצרת - נסיעות ותיירות,51704,32.796351,35.169712,צומת שפרעם,422.000000
חדרה-נתניה,40433,32.566735,34.961976,יצחק רבין/פשוש,2504.000000
"רשל""צ פרברי",30908,31.946802,34.879759,ת.רכבת לוד,
תל אביב-שרון-חיפה,24068,32.083490,34.794956,ת. רכבת סבידור,
רחובות פרברי,24068,32.083490,34.794956,ת. רכבת סבידור,
תל אביב,22951,32.137009,34.797714,קריית חינוך,
רמת הגולן,52251,33.178184,35.775186,מסעף אלרום,3105.000000
העמקים,57297,32.886641,35.411657,הכיכר מע'אר,3506.000000
העמקים,57208,32.789513,35.527977,קבר רבי עקיבא,3518.000000
העמקים,52030,32.861366,35.344740,עראבה א'/כניסה,3002.000000
העמקים,53338,32.650849,35.096135,הערבה/הארזים,2214.000000
העמקים,54743,32.637003,35.076373,הגיא,2221.000000
הגליל,50304,33.073846,35.142659,עוזיאל/זבוטינסקי,101.000000
חיפה עירוני,47044,32.758323,34.968518,ויצמן/נרקיסים,2404.000000
"מתמ""ז-קריות",41352,32.812327,35.105666,חנקין/סוקולוב,921.000000
ירושלים-ב.ברק קו 402,4170,31.789465,35.203662,ת. מרכזית י-ם,
רחובות עירוני,38661,31.898647,34.824966,בגין/בית-עלמין,
קווי נצרת - נסיעות ותיירות,53466,32.870400,35.204674,מוקד חירום רפואי,402.000000
הגליל,51703,32.792149,35.176315,צומת הרדוף,423.000000
"רשל""צ פרברי",34327,31.991073,34.749157,רחבעם זאבי/ספיר,
חדרה-נתניה,40076,32.522981,34.908798,רוטשילד/סנפיר,3913.000000
חיפה עירוני,41629,32.799545,35.000736,לאון בלום/ח. סנש,1418.000000
קווי נצרת - נסיעות ותיירות,51621,32.928070,35.406758,צומת חנניה צ.שבע,301.000000
הגליל,56531,32.998713,35.099130,א.שריר/יפה נוף,105.000000
הגליל,56676,32.810916,35.164924,כ.ג'ונבלאט/כ.500,407.000000
"רשל""צ עירוני",34327,31.991524,34.748386,רחבעם זאבי/ספיר,
ירושלים מרכז,1094,31.805866,35.208351,קרית מדע ב,
הגליל,52568,32.894495,35.093563,מא.נעמן,228.000000
חדרה-נתניה,40465,32.469910,35.037663,גפן/אשל,4001.000000
חיפה עירוני,41353,32.812035,35.109653,נורדאו/חנקין,906.000000
אשדוד-אשקלון-ירושלים,32362,31.809856,34.858212,צומת יסודות,
צפון הנגב,32362,31.809883,34.858215,צומת יסודות,
הגליל,59418,32.930167,35.089449,בורלא/קדושי קהיר,216.000000
הגליל,58437,32.942520,35.182480,תנועת נוער/גוליס,242.000000
העמקים,56750,32.543350,35.265659,מושב ברק,3628.000000
חדרה-נתניה,30783,32.337798,35.011171,ש.עמק חפר/השפלה,
הגליל,51577,32.912460,35.182693,פ. תעשיות/בר לב,242.000000
חיפה פרברי,40816,32.572121,34.944645,הנשיא/השקד,2503.000000
שומרון,30136,32.326932,34.858757,ת. מרכזית נתניה,
"מתמ""ז-קריות",41353,32.812054,35.109679,נורדאו/חנקין,906.000000
חיפה עירוני,42457,32.688099,34.942773,הזית/הסלע,2410.000000
"מתמ""ז-קריות",41351,32.811993,35.108834,חנקין/רופין,921.000000
כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,51577,32.912460,35.182693,פ. תעשיות/בר לב,242.000000
הגליל,57474,32.953945,35.211225,ירכא/בית העם,239.000000
רהט והנגב המערבי,32362,31.809839,34.858212,צומת יסודות,
חיפה עירוני,42744,32.767494,34.969663,מוצקין/הרצל,2403.000000
הגליל,53719,32.903990,35.090045,צומת עין המפרץ,227.000000
העמקים,58176,32.789599,35.537463,בן זכאי/335,3516.000000
כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,53049,32.908645,35.302481,מורד הגיא/איריס,323.000000
חיפה עירוני,42895,32.817496,34.971872,בית לחם/ישעיהו,1601.000000
"מתמ""ז-קריות",47661,32.831494,35.066262,ריינס/נ.7 המינים,802.000000
חיפה עירוני,41858,32.796150,34.988826,שמשון/האסיף,1612.000000
תל אביב-חדרה,40476,32.458449,34.965035,גבעת נאה,3918.000000
חדרה-נתניה,40476,32.458527,34.965057,גבעת נאה,3918.000000
העמקים,40926,32.723961,35.133690,השקדים/ציפורנים,2203.000000
הגליל,56978,33.001824,35.282645,כביש 854/גולן,3415.000000
קווי נצרת - נסיעות ותיירות,57127,32.789935,35.516406,ש.ספיר/מנחם בגין,3520.000000
העמקים,57127,32.789935,35.516406,ש.ספיר/מנחם בגין,3520.000000
חולון עירוני ומטרופוליני+תחרות חולון,36399,32.015152,34.784857,ההסתדרות/גאולים,
תל אביב,36399,32.015152,34.784857,ההסתדרות/גאולים,
כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,52950,32.914711,35.225311,צומת צורית,334.000000
תל אביב-גליל עמקים,57127,32.789935,35.516406,ש.ספיר/מנחם בגין,3520.000000
חיפה פרברי,40433,32.566735,34.961976,יצחק רבין/פשוש,2504.000000
רכבת ישראל,17072,31.676592,34.604897,אשקלון,
רכבת קלה ירושלים,6176,31.788513,35.202412,התחנה המרכזית,
העמקים,56704,32.457041,35.556805,קיבוץ כפר רופין,3703.000000
אשדוד עירוני,13143,31.788567,34.643055,העצמאות/הציונות,
מטרונית חיפה,47513,32.850521,35.077106,"הפלמ""ח",514.000000
קווי נצרת – שאמ,51038,32.697984,35.315033,החיטה/מעלה יצחק,2007.000000
חדרה-נתניה,40202,32.438960,34.922739,הגיבורים/וייצמן,4015.000000
חדרה פרברי,40202,32.438960,34.922739,הגיבורים/וייצמן,4015.000000
חולון עירוני ומטרופוליני+תחרות חולון,20798,32.066032,34.764965,י.אלחנן/הכובשים,
