mode,ClusterName,StopCode,TAZ,nontransfer,transfer,all
bus,הגליל,50678.000,3404,5.690,0.000,5.690
bus,הגליל,50680.000,3416,0.286,0.000,0.286
bus,הגליל,50681.000,401,0.500,0.000,0.500
bus,הגליל,50683.000,328,2.238,0.024,2.262
bus,הגליל,50684.000,3414,0.167,0.000,0.167
bus,הגליל,50685.000,3414,4.405,0.024,4.429
bus,הגליל,50686.000,3415,1.452,0.024,1.476
bus,הגליל,50687.000,3415,0.262,0.000,0.262
bus,הגליל,50688.000,3401,0.024,0.000,0.024
bus,הגליל,50689.000,3415,2.881,0.048,2.929
bus,הגליל,50694.000,3424,0.571,0.000,0.571
bus,הגליל,50695.000,329,4.929,0.048,4.976
bus,הגליל,50699.000,327,12.238,0.310,12.548
bus,הגליל,50702.000,327,6.381,0.405,6.786
bus,הגליל,50707.000,3411,0.262,0.000,0.262
bus,הגליל,50708.000,3411,2.190,0.119,2.310
bus,הגליל,50709.000,3411,1.643,0.000,1.643
bus,הגליל,50715.000,323,1.024,0.024,1.048
bus,הגליל,50716.000,3411,0.881,0.000,0.881
bus,הגליל,50717.000,3411,0.024,0.000,0.024
bus,הגליל,50718.000,401,0.405,0.000,0.405
bus,הגליל,50719.000,323,6.810,0.048,6.857
bus,הגליל,50720.000,3401,0.024,0.000,0.024
bus,הגליל,50723.000,338,4.000,0.238,4.238
bus,הגליל,50729.000,323,2.762,0.071,2.833
bus,הגליל,50731.000,324,3.167,0.024,3.190
bus,הגליל,50732.000,401,0.857,0.000,0.857
bus,הגליל,50736.000,3424,5.214,0.024,5.238
bus,הגליל,50737.000,3424,6.143,0.048,6.190
bus,הגליל,50738.000,324,5.190,0.143,5.333
bus,הגליל,50739.000,324,5.595,0.024,5.619
bus,הגליל,50742.000,3424,0.405,0.000,0.405
bus,הגליל,50745.000,303,3.810,0.286,4.095
bus,הגליל,50746.000,402,0.143,0.000,0.143
bus,הגליל,50747.000,3424,0.214,0.000,0.214
bus,הגליל,50748.000,402,0.119,0.000,0.119
bus,הגליל,50754.000,3424,0.595,0.000,0.595
bus,הגליל,50756.000,3423,0.167,0.000,0.167
bus,הגליל,50757.000,3423,2.714,0.024,2.738
bus,הגליל,50760.000,3424,0.571,0.000,0.571
bus,הגליל,50761.000,3424,0.238,0.000,0.238
bus,הגליל,50767.000,3411,2.000,0.214,2.214
bus,הגליל,50770.000,3424,0.214,0.000,0.214
bus,הגליל,50772.000,3411,0.095,0.000,0.095
bus,הגליל,50773.000,319,0.976,0.071,1.048
bus,הגליל,50778.000,303,0.071,0.000,0.071
bus,הגליל,50781.000,3423,0.119,0.000,0.119
bus,הגליל,50782.000,3423,1.238,0.000,1.238
bus,הגליל,50786.000,3423,0.214,0.000,0.214
bus,הגליל,50787.000,320,1.262,0.000,1.262
bus,הגליל,50790.000,320,1.333,0.048,1.381
bus,הגליל,50793.000,3411,0.357,0.000,0.357
bus,הגליל,50794.000,3411,0.024,0.000,0.024
bus,הגליל,50797.000,3404,0.548,0.000,0.548
bus,הגליל,50805.000,337,0.167,0.000,0.167
bus,הגליל,50806.000,3423,0.405,0.000,0.405
bus,הגליל,50808.000,419,18.405,0.286,18.690
bus,הגליל,50811.000,419,9.881,0.000,9.881
bus,הגליל,50812.000,3423,1.310,0.000,1.310
bus,הגליל,50813.000,419,0.119,0.000,0.119
bus,הגליל,50815.000,219,0.024,0.000,0.024
bus,הגליל,50817.000,337,3.048,0.071,3.119
bus,הגליל,50818.000,415,26.452,0.548,27.000
bus,הגליל,50821.000,109,0.595,0.000,0.595
bus,הגליל,50823.000,3423,0.238,0.000,0.238
bus,הגליל,50824.000,3423,0.786,0.000,0.786
bus,הגליל,50827.000,3404,0.714,0.000,0.714
bus,הגליל,50829.000,109,0.310,0.000,0.310
bus,הגליל,50832.000,3423,0.048,0.000,0.048
bus,הגליל,50835.000,316,0.714,0.024,0.738
bus,הגליל,50836.000,320,1.238,0.381,1.619
bus,הגליל,50838.000,109,0.143,0.000,0.143
bus,הגליל,50839.000,109,0.548,0.000,0.548
bus,הגליל,50842.000,3404,2.000,0.000,2.000
bus,הגליל,50843.000,3406,2.310,0.024,2.333
bus,הגליל,50849.000,3421,0.024,0.000,0.024
bus,הגליל,50851.000,3408,0.310,0.000,0.310
bus,הגליל,50853.000,3408,0.286,0.000,0.286
bus,הגליל,50855.000,3406,0.095,0.000,0.095
bus,הגליל,50860.000,3423,0.190,0.000,0.190
bus,הגליל,50861.000,3423,0.952,0.000,0.952
bus,הגליל,50863.000,3408,0.667,0.000,0.667
bus,הגליל,50868.000,3405,3.333,0.024,3.357
bus,הגליל,50869.000,3406,0.643,0.000,0.643
bus,הגליל,50870.000,3406,0.190,0.000,0.190
bus,הגליל,50872.000,3405,2.238,0.143,2.381
bus,הגליל,50873.000,3405,0.738,0.000,0.738
bus,הגליל,50877.000,3405,1.048,0.000,1.048
bus,הגליל,50878.000,3405,1.643,0.000,1.643
bus,הגליל,50879.000,317,2.214,0.048,2.262
bus,הגליל,50881.000,317,0.643,0.000,0.643
bus,הגליל,50882.000,3405,2.786,0.000,2.786
bus,הגליל,50885.000,3408,0.048,0.024,0.071
bus,הגליל,50889.000,3404,0.071,0.000,0.071
bus,הגליל,50894.000,317,0.048,0.000,0.048
bus,הגליל,50896.000,318,1.333,0.024,1.357
bus,הגליל,50898.000,3404,0.095,0.000,0.095
bus,הגליל,50899.000,3404,3.024,0.000,3.024
bus,הגליל,50900.000,318,2.000,0.024,2.024
bus,הגליל,50902.000,318,0.857,0.000,0.857
bus,הגליל,50903.000,3404,0.048,0.000,0.048
bus,הגליל,50904.000,318,4.952,0.048,5.000
bus,הגליל,50915.000,318,2.786,0.214,3.000
bus,הגליל,50917.000,318,1.238,0.071,1.310
bus,הגליל,50924.000,3304,0.786,0.024,0.810
bus,הגליל,50925.000,102,0.119,0.000,0.119
bus,הגליל,50926.000,3304,2.143,0.095,2.238
bus,הגליל,50927.000,3304,0.571,0.024,0.595
bus,הגליל,50929.000,3304,0.405,0.000,0.405
bus,הגליל,50930.000,3304,0.476,0.000,0.476
bus,הגליל,50933.000,3304,0.595,0.000,0.595
bus,הגליל,50934.000,3304,0.429,0.000,0.429
bus,הגליל,50935.000,3304,0.048,0.000,0.048
bus,הגליל,50936.000,3303,0.167,0.000,0.167
bus,הגליל,50937.000,3303,0.310,0.000,0.310
bus,הגליל,50941.000,3307,0.571,0.000,0.571
bus,הגליל,50942.000,3307,0.667,0.000,0.667
bus,הגליל,50944.000,3303,0.024,0.000,0.024
bus,הגליל,50949.000,3303,0.048,0.000,0.048
bus,הגליל,50950.000,3309,1.452,0.048,1.500
bus,הגליל,50956.000,3309,6.833,0.000,6.833
bus,הגליל,50957.000,3309,1.595,0.048,1.643
bus,הגליל,50958.000,3309,2.929,0.167,3.095
bus,הגליל,50961.000,3309,8.643,0.333,8.976
bus,הגליל,50967.000,3307,1.143,0.000,1.143
bus,הגליל,50968.000,102,0.905,0.000,0.905
bus,הגליל,50969.000,3307,2.548,0.024,2.571
bus,הגליל,50970.000,3309,15.024,0.143,15.167
bus,הגליל,50973.000,3303,0.143,0.000,0.143
bus,הגליל,50976.000,3305,0.119,0.000,0.119
bus,הגליל,50977.000,3305,0.167,0.000,0.167
bus,הגליל,50978.000,3303,1.000,0.000,1.000
bus,הגליל,50981.000,3305,0.143,0.000,0.143
bus,הגליל,50983.000,3305,0.000,0.024,0.024
bus,הגליל,50990.000,3305,0.143,0.024,0.167
bus,הגליל,50991.000,3305,1.048,0.000,1.048
bus,הגליל,50994.000,3315,4.619,0.190,4.810
bus,הגליל,50997.000,101,0.881,0.000,0.881
bus,הגליל,50998.000,3315,0.476,0.000,0.476
bus,הגליל,51005.000,3315,34.524,0.476,35.000
bus,הגליל,51006.000,3305,0.286,0.000,0.286
bus,הגליל,51007.000,3315,40.524,0.405,40.929
bus,הגליל,51010.000,3305,0.119,0.000,0.119
bus,הגליל,51012.000,3314,43.190,0.405,43.595
bus,הגליל,51015.000,3315,11.024,0.190,11.214
bus,הגליל,51022.000,3314,28.214,0.095,28.310
bus,הגליל,51024.000,3305,0.024,0.000,0.024
bus,הגליל,51026.000,3305,0.095,0.000,0.095
bus,הגליל,51032.000,408,0.167,0.000,0.167
bus,הגליל,51035.000,408,1.238,0.000,1.238
bus,הגליל,51037.000,3315,31.738,0.119,31.857
bus,הגליל,51041.000,3316,30.000,0.905,30.905
bus,הגליל,51042.000,3316,15.476,0.119,15.595
bus,הגליל,51044.000,3314,25.548,0.167,25.714
bus,הגליל,51045.000,3314,25.333,0.238,25.571
bus,הגליל,51049.000,3314,17.881,0.095,17.976
bus,הגליל,51050.000,422,2.952,0.000,2.952
bus,הגליל,51051.000,3314,26.476,0.143,26.619
bus,הגליל,51052.000,3314,0.738,0.000,0.738
bus,הגליל,51053.000,3316,25.119,0.190,25.310
bus,הגליל,51055.000,3316,5.786,0.119,5.905
bus,הגליל,51059.000,408,0.024,0.000,0.024
bus,הגליל,51060.000,408,0.905,0.000,0.905
bus,הגליל,51068.000,3314,18.690,0.143,18.833
bus,הגליל,51070.000,3313,30.786,0.310,31.095
bus,הגליל,51075.000,407,1.571,0.048,1.619
bus,הגליל,51076.000,407,0.405,0.024,0.429
bus,הגליל,51078.000,3305,0.452,0.000,0.452
bus,הגליל,51079.000,3313,27.667,0.167,27.833
bus,הגליל,51084.000,3313,32.714,0.357,33.071
bus,הגליל,51085.000,406,0.310,0.071,0.381
bus,הגליל,51086.000,406,1.429,0.000,1.429
bus,הגליל,51087.000,3314,15.667,0.286,15.952
bus,הגליל,51090.000,3313,11.048,0.119,11.167
bus,הגליל,51093.000,405,0.405,0.024,0.429
bus,הגליל,51094.000,3316,12.119,0.119,12.238
bus,הגליל,51099.000,3312,10.405,0.310,10.714
bus,הגליל,51102.000,3313,9.762,0.119,9.881
bus,הגליל,51110.000,3313,14.452,0.214,14.667
bus,הגליל,51116.000,406,0.571,0.000,0.571
bus,הגליל,51122.000,406,0.095,0.000,0.095
bus,הגליל,51125.000,3316,15.333,0.048,15.381
bus,הגליל,51129.000,3313,5.571,0.143,5.714
bus,הגליל,51130.000,3312,7.357,0.095,7.452
bus,הגליל,51140.000,3416,0.119,0.000,0.119
bus,הגליל,51141.000,3312,6.548,0.214,6.762
bus,הגליל,51148.000,3316,18.500,0.262,18.762
bus,הגליל,51153.000,406,1.143,0.000,1.143
bus,הגליל,51156.000,421,1.357,0.024,1.381
bus,הגליל,51158.000,3316,27.762,0.024,27.786
bus,הגליל,51161.000,419,0.524,0.000,0.524
bus,הגליל,51162.000,405,0.310,0.024,0.333
bus,הגליל,51165.000,3311,6.881,0.571,7.452
bus,הגליל,51166.000,405,0.310,0.000,0.310
bus,הגליל,51184.000,3305,0.714,0.000,0.714
bus,הגליל,51186.000,3311,2.333,0.000,2.333
bus,הגליל,51188.000,3311,3.048,0.024,3.071
bus,הגליל,51189.000,3308,0.071,0.000,0.071
bus,הגליל,51190.000,3311,6.714,0.048,6.762
bus,הגליל,51191.000,3311,5.500,0.048,5.548
bus,הגליל,51194.000,3311,2.976,0.024,3.000
bus,הגליל,51203.000,3311,0.595,0.000,0.595
bus,הגליל,51204.000,3308,7.095,0.119,7.214
bus,הגליל,51209.000,3311,3.810,0.024,3.833
bus,הגליל,51213.000,3312,5.690,0.024,5.714
bus,הגליל,51220.000,3308,0.024,0.000,0.024
bus,הגליל,51227.000,3312,10.976,0.167,11.143
bus,הגליל,51230.000,3311,3.119,0.024,3.143
bus,הגליל,51231.000,3311,45.976,0.857,46.833
bus,הגליל,51234.000,3311,2.762,0.024,2.786
bus,הגליל,51236.000,3311,18.048,0.143,18.190
bus,הגליל,51238.000,3311,11.429,0.071,11.500
bus,הגליל,51239.000,3311,15.833,0.238,16.071
bus,הגליל,51241.000,3311,2.786,0.000,2.786
bus,הגליל,51242.000,3311,5.667,0.024,5.690
bus,הגליל,51244.000,3311,2.714,0.071,2.786
bus,הגליל,51246.000,3311,3.500,0.000,3.500
bus,הגליל,51247.000,3310,2.714,0.167,2.881
bus,הגליל,51248.000,3421,1.333,0.000,1.333
bus,הגליל,51251.000,203,7.119,0.190,7.310
bus,הגליל,51253.000,3311,11.952,0.190,12.143
bus,הגליל,51255.000,3311,7.286,0.143,7.429
bus,הגליל,51256.000,219,5.405,0.048,5.452
bus,הגליל,51257.000,3311,7.071,0.071,7.143
bus,הגליל,51259.000,3001,2.571,0.000,2.571
bus,הגליל,51260.000,3001,0.810,0.048,0.857
bus,הגליל,51261.000,3310,0.881,0.024,0.905
bus,הגליל,51262.000,3311,5.738,0.000,5.738
bus,הגליל,51263.000,306,0.714,0.024,0.738
bus,הגליל,51264.000,306,0.024,0.000,0.024
bus,הגליל,51266.000,3008,0.024,0.000,0.024
bus,הגליל,51267.000,3007,0.048,0.000,0.048
bus,הגליל,51268.000,3310,2.952,0.048,3.000
bus,הגליל,51269.000,3009,0.095,0.000,0.095
bus,הגליל,51272.000,3310,0.381,0.000,0.381
bus,הגליל,51273.000,219,1.286,0.024,1.310
bus,הגליל,51275.000,3317,40.952,0.214,41.167
bus,הגליל,51276.000,3008,2.714,0.000,2.714
bus,הגליל,51277.000,3317,2.286,0.024,2.310
bus,הגליל,51278.000,3310,2.857,0.024,2.881
bus,הגליל,51279.000,3310,1.238,0.000,1.238
bus,הגליל,51280.000,3009,0.143,0.000,0.143
bus,הגליל,51283.000,3310,3.143,0.000,3.143
bus,הגליל,51284.000,219,14.738,0.786,15.524
bus,הגליל,51285.000,3310,1.881,0.024,1.905
bus,הגליל,51286.000,219,37.524,0.381,37.905
bus,הגליל,51287.000,3310,0.167,0.000,0.167
bus,הגליל,51288.000,3310,7.833,0.024,7.857
bus,הגליל,51290.000,3317,17.190,0.048,17.238
bus,הגליל,51291.000,3310,7.143,0.071,7.214
bus,הגליל,51292.000,3317,3.119,0.000,3.119
bus,הגליל,51296.000,3310,5.571,0.000,5.571
bus,הגליל,51300.000,3317,5.667,0.024,5.690
bus,הגליל,51302.000,3317,18.595,0.024,18.619
bus,הגליל,51303.000,3310,14.524,0.048,14.571
bus,הגליל,51304.000,3317,7.714,0.000,7.714
bus,הגליל,51305.000,3317,1.071,0.000,1.071
bus,הגליל,51311.000,3317,20.976,0.071,21.048
bus,הגליל,51314.000,3317,0.286,0.000,0.286
bus,הגליל,51322.000,3317,0.286,0.000,0.286
bus,הגליל,51323.000,3317,7.976,0.000,7.976
bus,הגליל,51327.000,3317,5.690,0.000,5.690
bus,הגליל,51328.000,3317,0.238,0.000,0.238
bus,הגליל,51329.000,3317,12.976,0.000,12.976
bus,הגליל,51332.000,3319,1.333,0.024,1.357
bus,הגליל,51334.000,3319,0.595,0.000,0.595
bus,הגליל,51341.000,3215,0.905,0.071,0.976
bus,הגליל,51345.000,3215,0.048,0.000,0.048
bus,הגליל,51350.000,3215,0.619,0.000,0.619
bus,הגליל,51359.000,3213,9.810,0.000,9.810
bus,הגליל,51362.000,3213,9.905,0.119,10.024
bus,הגליל,51363.000,3213,5.857,0.024,5.881
bus,הגליל,51370.000,3215,4.548,0.071,4.619
bus,הגליל,51371.000,3215,1.000,0.000,1.000
bus,הגליל,51373.000,3213,8.667,0.024,8.690
bus,הגליל,51374.000,3012,6.762,0.119,6.881
bus,הגליל,51377.000,3010,0.714,0.000,0.714
bus,הגליל,51378.000,3213,4.595,0.167,4.762
bus,הגליל,51379.000,3215,0.190,0.000,0.190
bus,הגליל,51381.000,3213,5.738,0.167,5.905
bus,הגליל,51383.000,3213,4.262,0.048,4.310
bus,הגליל,51392.000,3215,2.452,0.167,2.619
bus,הגליל,51394.000,3002,1.857,0.000,1.857
bus,הגליל,51395.000,3012,0.024,0.000,0.024
bus,הגליל,51404.000,3215,0.476,0.000,0.476
bus,הגליל,51408.000,3213,10.905,0.667,11.571
bus,הגליל,51409.000,3428,0.690,0.000,0.690
bus,הגליל,51410.000,3215,1.738,0.119,1.857
bus,הגליל,51411.000,3428,0.690,0.000,0.690
bus,הגליל,51412.000,3428,1.929,0.000,1.929
bus,הגליל,51415.000,3213,1.214,0.000,1.214
bus,הגליל,51416.000,3210,0.071,0.000,0.071
bus,הגליל,51419.000,3213,2.952,0.095,3.048
bus,הגליל,51420.000,3213,0.548,0.048,0.595
bus,הגליל,51424.000,3210,0.167,0.000,0.167
bus,הגליל,51425.000,3213,0.262,0.000,0.262
bus,הגליל,51427.000,3210,0.024,0.000,0.024
bus,הגליל,51430.000,3215,0.714,0.000,0.714
bus,הגליל,51432.000,3215,0.976,0.024,1.000
bus,הגליל,51435.000,3209,0.024,0.000,0.024
bus,הגליל,51437.000,3207,29.690,0.357,30.048
bus,הגליל,51440.000,3209,0.095,0.000,0.095
bus,הגליל,51441.000,3512,0.143,0.000,0.143
bus,הגליל,51443.000,1102,3.810,0.048,3.857
bus,הגליל,51444.000,3207,8.071,0.000,8.071
bus,הגליל,51445.000,3208,0.048,0.000,0.048
bus,הגליל,51446.000,3209,0.310,0.000,0.310
bus,הגליל,51451.000,3204,0.071,0.000,0.071
bus,הגליל,51455.000,3209,3.905,0.024,3.929
bus,הגליל,51456.000,3209,0.167,0.000,0.167
bus,הגליל,51459.000,3209,0.429,0.000,0.429
bus,הגליל,51462.000,105,16.095,0.048,16.143
bus,הגליל,51466.000,3210,4.310,0.000,4.310
bus,הגליל,51467.000,3210,4.643,0.000,4.643
bus,הגליל,51468.000,3210,0.738,0.000,0.738
bus,הגליל,51471.000,3209,0.095,0.000,0.095
bus,הגליל,51482.000,3210,0.024,0.000,0.024
bus,הגליל,51484.000,3302,0.381,0.000,0.381
bus,הגליל,51490.000,101,2.333,0.000,2.333
bus,הגליל,51496.000,3309,1.405,0.048,1.452
bus,הגליל,51497.000,3309,7.595,0.000,7.595
bus,הגליל,51499.000,3306,0.024,0.000,0.024
bus,הגליל,51503.000,101,1.643,0.000,1.643
bus,הגליל,51504.000,101,1.476,0.000,1.476
bus,הגליל,51505.000,101,1.762,0.000,1.762
bus,הגליל,51506.000,101,1.071,0.000,1.071
bus,הגליל,51508.000,101,1.500,0.000,1.500
bus,הגליל,51509.000,101,3.333,0.000,3.333
bus,הגליל,51511.000,101,2.929,0.000,2.929
bus,הגליל,51513.000,101,1.190,0.000,1.190
bus,הגליל,51514.000,101,1.143,0.000,1.143
bus,הגליל,51521.000,201,1.952,0.024,1.976
bus,הגליל,51522.000,219,9.405,0.024,9.429
bus,הגליל,51523.000,216,28.286,0.762,29.048
bus,הגליל,51524.000,108,3.333,0.024,3.357
bus,הגליל,51536.000,2209,0.643,0.000,0.643
bus,הגליל,51546.000,922,1.048,0.000,1.048
bus,הגליל,51547.000,407,3.143,0.095,3.238
bus,הגליל,51548.000,2204,0.167,0.000,0.167
bus,הגליל,51549.000,417,0.214,0.000,0.214
bus,הגליל,51550.000,417,0.929,0.167,1.095
bus,הגליל,51552.000,413,2.524,0.048,2.571
bus,הגליל,51553.000,416,0.048,0.000,0.048
bus,הגליל,51555.000,414,7.262,0.000,7.262
bus,הגליל,51557.000,417,9.524,0.333,9.857
bus,הגליל,51558.000,417,0.119,0.000,0.119
bus,הגליל,51559.000,205,0.762,0.024,0.786
bus,הגליל,51561.000,205,0.190,0.000,0.190
bus,הגליל,51562.000,402,6.429,0.000,6.429
bus,הגליל,51563.000,402,0.262,0.000,0.262
bus,הגליל,51564.000,236,11.119,0.214,11.333
bus,הגליל,51565.000,205,3.357,0.167,3.524
bus,הגליל,51566.000,205,10.000,0.571,10.571
bus,הגליל,51567.000,205,1.476,0.048,1.524
bus,הגליל,51568.000,205,0.929,0.024,0.952
bus,הגליל,51569.000,205,0.667,0.071,0.738
bus,הגליל,51570.000,205,0.905,0.095,1.000
bus,הגליל,51571.000,205,1.167,0.024,1.190
bus,הגליל,51572.000,205,1.119,0.048,1.167
bus,הגליל,51573.000,205,0.548,0.024,0.571
bus,הגליל,51574.000,205,0.595,0.024,0.619
bus,הגליל,51575.000,205,0.619,0.000,0.619
bus,הגליל,51576.000,242,0.476,0.024,0.500
bus,הגליל,51577.000,242,2.095,0.214,2.310
bus,הגליל,51578.000,335,9.071,0.000,9.071
bus,הגליל,51581.000,101,1.333,0.000,1.333
bus,הגליל,51599.000,335,0.524,0.024,0.548
bus,הגליל,51600.000,317,2.452,0.000,2.452
bus,הגליל,51602.000,335,3.619,0.000,3.619
bus,הגליל,51603.000,335,9.762,0.048,9.810
bus,הגליל,51604.000,335,3.976,0.000,3.976
bus,הגליל,51605.000,318,1.119,0.119,1.238
bus,הגליל,51606.000,335,2.405,0.000,2.405
bus,הגליל,51608.000,337,0.929,0.000,0.929
bus,הגליל,51610.000,318,0.262,0.000,0.262
bus,הגליל,51613.000,318,0.286,0.000,0.286
bus,הגליל,51617.000,318,1.333,0.048,1.381
bus,הגליל,51618.000,318,0.786,0.000,0.786
bus,הגליל,51620.000,318,4.833,0.095,4.929
bus,הגליל,51621.000,301,2.000,0.095,2.095
bus,הגליל,51623.000,3322,0.238,0.000,0.238
bus,הגליל,51626.000,3322,0.286,0.000,0.286
bus,הגליל,51627.000,3322,0.905,0.000,0.905
bus,הגליל,51628.000,3304,1.405,0.000,1.405
bus,הגליל,51629.000,3405,2.619,0.000,2.619
bus,הגליל,51639.000,2006,0.405,0.000,0.405
bus,הגליל,51651.000,3322,2.857,0.024,2.881
bus,הגליל,51653.000,3322,1.357,0.024,1.381
bus,הגליל,51658.000,2201,0.310,0.000,0.310
bus,הגליל,51662.000,3309,5.881,0.095,5.976
bus,הגליל,51663.000,3322,4.333,0.000,4.333
bus,הגליל,51664.000,3309,13.571,0.048,13.619
bus,הגליל,51665.000,3305,5.167,0.048,5.214
bus,הגליל,51671.000,305,0.762,0.024,0.786
bus,הגליל,51672.000,305,0.357,0.024,0.381
bus,הגליל,51699.000,3216,1.214,0.000,1.214
bus,הגליל,51703.000,423,2.452,0.000,2.452
bus,הגליל,51704.000,422,2.667,0.071,2.738
bus,הגליל,51705.000,422,0.095,0.000,0.095
bus,הגליל,51706.000,423,0.310,0.000,0.310
bus,הגליל,51818.000,3305,1.405,0.000,1.405
bus,הגליל,51819.000,3305,0.143,0.000,0.143
bus,הגליל,51820.000,3305,0.952,0.000,0.952
bus,הגליל,51829.000,3006,2.476,0.024,2.500
bus,הגליל,51850.000,727,0.976,0.190,1.167
bus,הגליל,51940.000,1003,4.810,0.024,4.833
bus,הגליל,51941.000,1004,2.095,0.000,2.095
bus,הגליל,51942.000,1004,0.024,0.000,0.024
bus,הגליל,51947.000,1004,0.071,0.000,0.071
bus,הגליל,51948.000,2106,0.262,0.000,0.262
bus,הגליל,51951.000,1003,0.571,0.000,0.571
bus,הגליל,51952.000,1004,4.857,0.000,4.857
bus,הגליל,52030.000,3002,2.857,0.000,2.857
bus,הגליל,52046.000,419,0.738,0.000,0.738
bus,הגליל,52060.000,401,5.429,0.000,5.429
bus,הגליל,52061.000,401,0.024,0.000,0.024
bus,הגליל,52064.000,401,1.595,0.000,1.595
bus,הגליל,52067.000,401,1.643,0.000,1.643
bus,הגליל,52068.000,401,0.452,0.024,0.476
bus,הגליל,52073.000,415,11.619,0.048,11.667
bus,הגליל,52074.000,415,2.833,0.024,2.857
bus,הגליל,52076.000,416,2.524,0.024,2.548
bus,הגליל,52077.000,414,0.595,0.024,0.619
bus,הגליל,52078.000,417,3.524,0.119,3.643
bus,הגליל,52079.000,413,3.786,0.000,3.786
bus,הגליל,52081.000,413,4.214,0.071,4.286
bus,הגליל,52082.000,413,1.595,0.000,1.595
bus,הגליל,52084.000,414,3.167,0.000,3.167
bus,הגליל,52086.000,414,3.881,0.048,3.929
bus,הגליל,52088.000,402,0.048,0.000,0.048
bus,הגליל,52091.000,415,1.310,0.000,1.310
