o,d,mode,component,value,status
210,101,lrt_all_underground,ivt,31.071,derived_feeder
210,102,lrt_all_underground,ivt,28.063,derived_feeder
210,103,lrt_all_underground,ivt,26.523,derived_feeder
210,104,lrt_all_underground,ivt,22.454,derived_feeder
210,301,lrt_all_underground,ivt,49.101,derived_feeder
210,302,lrt_all_underground,ivt,46.664,derived_feeder
210,303,lrt_all_underground,ivt,43.206,derived_feeder
210,304,lrt_all_underground,ivt,39.367,derived_feeder
211,201,lrt_all_underground,ivt,25.575,derived_feeder
211,202,lrt_all_underground,ivt,36.229,derived_feeder
211,203,lrt_all_underground,ivt,23.115,derived_feeder
211,204,lrt_all_underground,ivt,25.595,derived_feeder
211,205,lrt_all_underground,ivt,25.899,derived_feeder
211,206,lrt_all_underground,ivt,20.479,derived_feeder
211,207,lrt_all_underground,ivt,17.589,derived_feeder
211,208,lrt_all_underground,ivt,14.879,derived_feeder
211,209,lrt_all_underground,ivt,10.979,derived_feeder
211,210,lrt_all_underground,ivt,18.744,derived_feeder
211,211,lrt_all_underground,ivt,,not_skimmed
211,212,lrt_all_underground,ivt,26.935,derived_feeder
211,213,lrt_all_underground,ivt,33.339,derived_feeder
211,214,lrt_all_underground,ivt,46.299,derived_feeder
211,215,lrt_all_underground,ivt,44.502,derived_feeder
211,216,lrt_all_underground,ivt,43.543,derived_feeder
211,217,lrt_all_underground,ivt,55.720,derived_feeder
211,101,lrt_all_underground,ivt,36.570,derived_feeder
211,102,lrt_all_underground,ivt,34.967,derived_feeder
211,103,lrt_all_underground,ivt,33.426,derived_feeder
211,104,lrt_all_underground,ivt,27.953,derived_feeder
211,301,lrt_all_underground,ivt,54.600,derived_feeder
211,302,lrt_all_underground,ivt,52.163,derived_feeder
211,303,lrt_all_underground,ivt,48.705,derived_feeder
211,304,lrt_all_underground,ivt,44.866,derived_feeder
212,201,lrt_all_underground,ivt,26.777,derived_feeder
212,202,lrt_all_underground,ivt,37.431,derived_feeder
212,203,lrt_all_underground,ivt,24.317,derived_feeder
212,204,lrt_all_underground,ivt,26.797,derived_feeder
212,205,lrt_all_underground,ivt,27.101,derived_feeder
212,206,lrt_all_underground,ivt,21.681,derived_feeder
212,207,lrt_all_underground,ivt,18.791,derived_feeder
212,208,lrt_all_underground,ivt,16.081,derived_feeder
212,209,lrt_all_underground,ivt,12.181,derived_feeder
212,210,lrt_all_underground,ivt,19.946,derived_feeder
212,211,lrt_all_underground,ivt,24.792,derived_feeder
212,212,lrt_all_underground,ivt,,not_skimmed
212,213,lrt_all_underground,ivt,34.541,derived_feeder
212,214,lrt_all_underground,ivt,47.501,derived_feeder
212,215,lrt_all_underground,ivt,45.704,derived_feeder
212,216,lrt_all_underground,ivt,44.745,derived_feeder
212,217,lrt_all_underground,ivt,56.922,derived_feeder
212,101,lrt_all_underground,ivt,37.772,derived_feeder
212,102,lrt_all_underground,ivt,36.169,derived_feeder
212,103,lrt_all_underground,ivt,34.628,derived_feeder
212,104,lrt_all_underground,ivt,29.155,derived_feeder
212,301,lrt_all_underground,ivt,55.802,derived_feeder
212,302,lrt_all_underground,ivt,53.365,derived_feeder
212,303,lrt_all_underground,ivt,49.907,derived_feeder
212,304,lrt_all_underground,ivt,46.068,derived_feeder
213,201,lrt_all_underground,ivt,34.546,assumed
213,202,lrt_all_underground,ivt,37.160,assumed
213,203,lrt_all_underground,ivt,32.086,assumed
213,204,lrt_all_underground,ivt,31.352,assumed
213,205,lrt_all_underground,ivt,41.040,derived_feeder
213,206,lrt_all_underground,ivt,35.620,derived_feeder
213,207,lrt_all_underground,ivt,32.730,derived_feeder
213,208,lrt_all_underground,ivt,30.020,derived_feeder
213,209,lrt_all_underground,ivt,26.120,derived_feeder
213,210,lrt_all_underground,ivt,33.885,derived_feeder
213,211,lrt_all_underground,ivt,38.731,derived_feeder
213,212,lrt_all_underground,ivt,42.076,derived_feeder
213,213,lrt_all_underground,ivt,,not_skimmed
213,214,lrt_all_underground,ivt,61.440,derived_feeder
213,215,lrt_all_underground,ivt,59.643,derived_feeder
213,216,lrt_all_underground,ivt,58.684,derived_feeder
213,217,lrt_all_underground,ivt,70.861,derived_feeder
213,101,lrt_all_underground,ivt,51.711,derived_feeder
213,102,lrt_all_underground,ivt,50.108,derived_feeder
213,103,lrt_all_underground,ivt,48.567,derived_feeder
213,104,lrt_all_underground,ivt,43.094,derived_feeder
213,301,lrt_all_underground,ivt,69.741,derived_feeder
213,302,lrt_all_underground,ivt,67.304,derived_feeder
213,303,lrt_all_underground,ivt,63.846,derived_feeder
213,304,lrt_all_underground,ivt,60.007,derived_feeder
214,201,lrt_all_underground,ivt,54.013,assumed
214,202,lrt_all_underground,ivt,58.969,derived_feeder
214,203,lrt_all_underground,ivt,53.839,derived_feeder
214,204,lrt_all_underground,ivt,51.359,derived_feeder
214,205,lrt_all_underground,ivt,48.639,derived_feeder
214,206,lrt_all_underground,ivt,43.219,derived_feeder
214,207,lrt_all_underground,ivt,40.329,derived_feeder
214,208,lrt_all_underground,ivt,37.619,derived_feeder
214,209,lrt_all_underground,ivt,33.719,derived_feeder
214,210,lrt_all_underground,ivt,42.312,assumed
214,211,lrt_all_underground,ivt,46.330,derived_feeder
214,212,lrt_all_underground,ivt,49.675,derived_feeder
214,213,lrt_all_underground,ivt,56.079,derived_feeder
214,214,lrt_all_underground,ivt,,not_skimmed
214,215,lrt_all_underground,ivt,68.070,assumed
214,216,lrt_all_underground,ivt,67.111,assumed
214,217,lrt_all_underground,ivt,74.897,derived_feeder
214,101,lrt_all_underground,ivt,59.310,derived_feeder
214,102,lrt_all_underground,ivt,56.302,derived_feeder
214,103,lrt_all_underground,ivt,54.762,derived_feeder
214,104,lrt_all_underground,ivt,50.693,derived_feeder
214,301,lrt_all_underground,ivt,77.340,derived_feeder
214,302,lrt_all_underground,ivt,74.903,derived_feeder
214,303,lrt_all_underground,ivt,71.445,derived_feeder
214,304,lrt_all_underground,ivt,67.606,derived_feeder
215,201,lrt_all_underground,ivt,53.095,assumed
215,202,lrt_all_underground,ivt,55.708,assumed
215,203,lrt_all_underground,ivt,50.635,assumed
215,204,lrt_all_underground,ivt,50.064,assumed
215,205,lrt_all_underground,ivt,50.736,assumed
215,206,lrt_all_underground,ivt,45.316,assumed
215,207,lrt_all_underground,ivt,42.426,assumed
215,208,lrt_all_underground,ivt,39.978,assumed
215,209,lrt_all_underground,ivt,42.114,derived_feeder
215,210,lrt_all_underground,ivt,41.558,assumed
215,211,lrt_all_underground,ivt,47.808,assumed
215,212,lrt_all_underground,ivt,51.154,assumed
215,213,lrt_all_underground,ivt,57.557,assumed
215,214,lrt_all_underground,ivt,69.113,assumed
215,215,lrt_all_underground,ivt,,not_skimmed
215,216,lrt_all_underground,ivt,66.357,assumed
215,217,lrt_all_underground,ivt,78.534,assumed
215,101,lrt_all_underground,ivt,60.789,assumed
215,102,lrt_all_underground,ivt,57.781,assumed
215,103,lrt_all_underground,ivt,56.240,assumed
215,104,lrt_all_underground,ivt,52.171,assumed
215,301,lrt_all_underground,ivt,85.735,derived_feeder
215,302,lrt_all_underground,ivt,83.298,derived_feeder
215,303,lrt_all_underground,ivt,79.840,derived_feeder
215,304,lrt_all_underground,ivt,76.001,derived_feeder
216,201,lrt_all_underground,ivt,56.042,assumed
216,202,lrt_all_underground,ivt,58.655,assumed
216,203,lrt_all_underground,ivt,53.582,assumed
216,204,lrt_all_underground,ivt,53.401,assumed
216,205,lrt_all_underground,ivt,53.718,assumed
216,206,lrt_all_underground,ivt,48.298,assumed
216,207,lrt_all_underground,ivt,45.763,assumed
216,208,lrt_all_underground,ivt,43.314,assumed
216,209,lrt_all_underground,ivt,42.887,derived_feeder
216,210,lrt_all_underground,ivt,44.894,assumed
216,211,lrt_all_underground,ivt,51.144,assumed
216,212,lrt_all_underground,ivt,54.490,assumed
216,213,lrt_all_underground,ivt,60.893,assumed
216,214,lrt_all_underground,ivt,72.449,assumed
216,215,lrt_all_underground,ivt,70.652,assumed
216,216,lrt_all_underground,ivt,,not_skimmed
216,217,lrt_all_underground,ivt,81.870,assumed
216,101,lrt_all_underground,ivt,64.125,assumed
216,102,lrt_all_underground,ivt,61.117,assumed
216,103,lrt_all_underground,ivt,59.576,assumed
216,104,lrt_all_underground,ivt,55.507,assumed
216,301,lrt_all_underground,ivt,86.508,derived_feeder
216,302,lrt_all_underground,ivt,84.071,derived_feeder
216,303,lrt_all_underground,ivt,80.613,derived_feeder
216,304,lrt_all_underground,ivt,76.774,derived_feeder
217,201,lrt_all_underground,ivt,76.812,assumed
217,202,lrt_all_underground,ivt,79.425,assumed
217,203,lrt_all_underground,ivt,74.352,assumed
217,204,lrt_all_underground,ivt,67.399,derived_feeder
217,205,lrt_all_underground,ivt,64.669,derived_feeder
217,206,lrt_all_underground,ivt,59.259,derived_feeder
217,207,lrt_all_underground,ivt,56.369,derived_feeder
217,208,lrt_all_underground,ivt,53.659,derived_feeder
217,209,lrt_all_underground,ivt,66.620,derived_feeder
217,210,lrt_all_underground,ivt,55.239,derived_feeder
217,211,lrt_all_underground,ivt,61.489,derived_feeder
217,212,lrt_all_underground,ivt,64.835,derived_feeder
217,213,lrt_all_underground,ivt,71.238,derived_feeder
217,214,lrt_all_underground,ivt,82.794,derived_feeder
217,215,lrt_all_underground,ivt,80.997,derived_feeder
217,216,lrt_all_underground,ivt,80.038,derived_feeder
217,217,lrt_all_underground,ivt,,not_skimmed
217,101,lrt_all_underground,ivt,74.470,derived_feeder
217,102,lrt_all_underground,ivt,71.462,derived_feeder
217,103,lrt_all_underground,ivt,69.921,derived_feeder
217,104,lrt_all_underground,ivt,65.852,derived_feeder
217,301,lrt_all_underground,ivt,86.651,assumed
217,302,lrt_all_underground,ivt,107.804,derived_feeder
217,303,lrt_all_underground,ivt,73.491,derived_feeder
217,304,lrt_all_underground,ivt,70.309,derived_feeder
101,201,lrt_all_underground,ivt,41.843,derived_feeder
101,202,lrt_all_underground,ivt,52.497,derived_feeder
101,203,lrt_all_underground,ivt,39.383,derived_feeder
101,204,lrt_all_underground,ivt,41.863,derived_feeder
101,205,lrt_all_underground,ivt,42.167,derived_feeder
101,206,lrt_all_underground,ivt,36.747,derived_feeder
101,207,lrt_all_underground,ivt,33.857,derived_feeder
101,208,lrt_all_underground,ivt,31.147,derived_feeder
101,209,lrt_all_underground,ivt,27.247,derived_feeder
101,210,lrt_all_underground,ivt,39.299,derived_feeder
101,211,lrt_all_underground,ivt,39.858,derived_feeder
101,212,lrt_all_underground,ivt,43.203,derived_feeder
101,213,lrt_all_underground,ivt,49.607,derived_feeder
101,214,lrt_all_underground,ivt,66.854,derived_feeder
101,215,lrt_all_underground,ivt,65.057,derived_feeder
101,216,lrt_all_underground,ivt,64.098,derived_feeder
101,217,lrt_all_underground,ivt,76.275,derived_feeder
101,101,lrt_all_underground,ivt,,not_skimmed
101,102,lrt_all_underground,ivt,49.830,derived_feeder
101,103,lrt_all_underground,ivt,48.290,derived_feeder
101,104,lrt_all_underground,ivt,44.221,derived_feeder
101,301,lrt_all_underground,ivt,70.868,derived_feeder
101,302,lrt_all_underground,ivt,68.431,derived_feeder
101,303,lrt_all_underground,ivt,64.973,derived_feeder
101,304,lrt_all_underground,ivt,61.134,derived_feeder
102,201,lrt_all_underground,ivt,38.236,derived_feeder
102,202,lrt_all_underground,ivt,48.890,derived_feeder
102,203,lrt_all_underground,ivt,35.776,derived_feeder
102,204,lrt_all_underground,ivt,38.256,derived_feeder
102,205,lrt_all_underground,ivt,38.560,derived_feeder
102,206,lrt_all_underground,ivt,33.140,derived_feeder
102,207,lrt_all_underground,ivt,30.250,derived_feeder
102,208,lrt_all_underground,ivt,27.540,derived_feeder
102,209,lrt_all_underground,ivt,23.640,derived_feeder
102,210,lrt_all_underground,ivt,31.405,derived_feeder
102,211,lrt_all_underground,ivt,36.251,derived_feeder
102,212,lrt_all_underground,ivt,39.596,derived_feeder
102,213,lrt_all_underground,ivt,46.000,derived_feeder
102,214,lrt_all_underground,ivt,58.960,derived_feeder
102,215,lrt_all_underground,ivt,57.163,derived_feeder
102,216,lrt_all_underground,ivt,56.204,derived_feeder
102,217,lrt_all_underground,ivt,68.381,derived_feeder
102,101,lrt_all_underground,ivt,49.231,derived_feeder
102,102,lrt_all_underground,ivt,,not_skimmed
102,103,lrt_all_underground,ivt,44.683,derived_feeder
102,104,lrt_all_underground,ivt,40.614,derived_feeder
102,301,lrt_all_underground,ivt,67.261,derived_feeder
102,302,lrt_all_underground,ivt,64.824,derived_feeder
102,303,lrt_all_underground,ivt,61.366,derived_feeder
102,304,lrt_all_underground,ivt,57.527,derived_feeder
103,201,lrt_all_underground,ivt,33.794,derived_feeder
103,202,lrt_all_underground,ivt,44.448,derived_feeder
103,203,lrt_all_underground,ivt,31.334,derived_feeder
103,204,lrt_all_underground,ivt,33.814,derived_feeder
103,205,lrt_all_underground,ivt,34.118,derived_feeder
103,206,lrt_all_underground,ivt,28.698,derived_feeder
103,207,lrt_all_underground,ivt,25.808,derived_feeder
103,208,lrt_all_underground,ivt,23.098,derived_feeder
103,209,lrt_all_underground,ivt,19.198,derived_feeder
103,210,lrt_all_underground,ivt,26.963,derived_feeder
103,211,lrt_all_underground,ivt,31.809,derived_feeder
103,212,lrt_all_underground,ivt,35.154,derived_feeder
103,213,lrt_all_underground,ivt,41.558,derived_feeder
103,214,lrt_all_underground,ivt,54.518,derived_feeder
103,215,lrt_all_underground,ivt,52.721,derived_feeder
103,216,lrt_all_underground,ivt,51.762,derived_feeder
103,217,lrt_all_underground,ivt,63.939,derived_feeder
103,101,lrt_all_underground,ivt,44.789,derived_feeder
103,102,lrt_all_underground,ivt,41.781,derived_feeder
103,103,lrt_all_underground,ivt,,not_skimmed
103,104,lrt_all_underground,ivt,36.172,derived_feeder
103,301,lrt_all_underground,ivt,62.819,derived_feeder
103,302,lrt_all_underground,ivt,60.382,derived_feeder
103,303,lrt_all_underground,ivt,56.924,derived_feeder
103,304,lrt_all_underground,ivt,53.085,derived_feeder
104,201,lrt_all_underground,ivt,32.541,derived_feeder
104,202,lrt_all_underground,ivt,43.195,derived_feeder
104,203,lrt_all_underground,ivt,30.081,derived_feeder
104,204,lrt_all_underground,ivt,32.561,derived_feeder
104,205,lrt_all_underground,ivt,32.865,derived_feeder
104,206,lrt_all_underground,ivt,27.445,derived_feeder
104,207,lrt_all_underground,ivt,24.555,derived_feeder
104,208,lrt_all_underground,ivt,21.845,derived_feeder
104,209,lrt_all_underground,ivt,17.945,derived_feeder
104,210,lrt_all_underground,ivt,25.710,derived_feeder
104,211,lrt_all_underground,ivt,30.556,derived_feeder
104,212,lrt_all_underground,ivt,33.901,derived_feeder
104,213,lrt_all_underground,ivt,40.305,derived_feeder
104,214,lrt_all_underground,ivt,53.265,derived_feeder
104,215,lrt_all_underground,ivt,51.468,derived_feeder
104,216,lrt_all_underground,ivt,50.509,derived_feeder
104,217,lrt_all_underground,ivt,62.686,derived_feeder
104,101,lrt_all_underground,ivt,43.536,derived_feeder
104,102,lrt_all_underground,ivt,41.933,derived_feeder
104,103,lrt_all_underground,ivt,40.392,derived_feeder
104,104,lrt_all_underground,ivt,,not_skimmed
104,301,lrt_all_underground,ivt,61.566,derived_feeder
104,302,lrt_all_underground,ivt,59.129,derived_feeder
104,303,lrt_all_underground,ivt,55.671,derived_feeder
104,304,lrt_all_underground,ivt,51.832,derived_feeder
301,201,lrt_all_underground,ivt,39.045,assumed
301,202,lrt_all_underground,ivt,55.568,derived_feeder
301,203,lrt_all_underground,ivt,50.438,derived_feeder
301,204,lrt_all_underground,ivt,47.958,derived_feeder
301,205,lrt_all_underground,ivt,45.238,derived_feeder
301,206,lrt_all_underground,ivt,39.818,derived_feeder
301,207,lrt_all_underground,ivt,36.928,derived_feeder
301,208,lrt_all_underground,ivt,34.218,derived_feeder
301,209,lrt_all_underground,ivt,30.318,derived_feeder
301,210,lrt_all_underground,ivt,38.082,derived_feeder
301,211,lrt_all_underground,ivt,42.929,derived_feeder
301,212,lrt_all_underground,ivt,46.274,derived_feeder
301,213,lrt_all_underground,ivt,52.678,derived_feeder
301,214,lrt_all_underground,ivt,65.637,derived_feeder
301,215,lrt_all_underground,ivt,63.840,derived_feeder
301,216,lrt_all_underground,ivt,62.881,derived_feeder
301,217,lrt_all_underground,ivt,75.058,derived_feeder
301,101,lrt_all_underground,ivt,55.909,derived_feeder
301,102,lrt_all_underground,ivt,54.305,derived_feeder
301,103,lrt_all_underground,ivt,52.764,derived_feeder
301,104,lrt_all_underground,ivt,47.292,derived_feeder
301,301,lrt_all_underground,ivt,,not_skimmed
301,302,lrt_all_underground,ivt,71.502,derived_feeder
301,303,lrt_all_underground,ivt,68.044,derived_feeder
301,304,lrt_all_underground,ivt,64.205,derived_feeder
302,201,lrt_all_underground,ivt,37.175,assumed
302,202,lrt_all_underground,ivt,49.711,derived_feeder
302,203,lrt_all_underground,ivt,44.581,derived_feeder
302,204,lrt_all_underground,ivt,42.101,derived_feeder
302,205,lrt_all_underground,ivt,39.381,derived_feeder
302,206,lrt_all_underground,ivt,33.961,derived_feeder
302,207,lrt_all_underground,ivt,31.071,derived_feeder
302,208,lrt_all_underground,ivt,28.361,derived_feeder
302,209,lrt_all_underground,ivt,24.461,derived_feeder
302,210,lrt_all_underground,ivt,32.226,derived_feeder
302,211,lrt_all_underground,ivt,37.072,derived_feeder
302,212,lrt_all_underground,ivt,40.417,derived_feeder
302,213,lrt_all_underground,ivt,46.821,derived_feeder
302,214,lrt_all_underground,ivt,59.781,derived_feeder
302,215,lrt_all_underground,ivt,57.984,derived_feeder
302,216,lrt_all_underground,ivt,57.025,derived_feeder
302,217,lrt_all_underground,ivt,69.202,derived_feeder
302,101,lrt_all_underground,ivt,50.052,derived_feeder
302,102,lrt_all_underground,ivt,48.449,derived_feeder
302,103,lrt_all_underground,ivt,46.908,derived_feeder
302,104,lrt_all_underground,ivt,41.435,derived_feeder
302,301,lrt_all_underground,ivt,68.082,derived_feeder
302,302,lrt_all_underground,ivt,,not_skimmed
302,303,lrt_all_underground,ivt,62.187,derived_feeder
302,304,lrt_all_underground,ivt,58.348,derived_feeder
303,201,lrt_all_underground,ivt,34.702,assumed
303,202,lrt_all_underground,ivt,47.179,derived_feeder
303,203,lrt_all_underground,ivt,42.049,derived_feeder
303,204,lrt_all_underground,ivt,39.569,derived_feeder
303,205,lrt_all_underground,ivt,36.849,derived_feeder
303,206,lrt_all_underground,ivt,31.429,derived_feeder
303,207,lrt_all_underground,ivt,28.539,derived_feeder
303,208,lrt_all_underground,ivt,25.829,derived_feeder
303,209,lrt_all_underground,ivt,21.929,derived_feeder
303,210,lrt_all_underground,ivt,29.694,derived_feeder
303,211,lrt_all_underground,ivt,34.540,derived_feeder
303,212,lrt_all_underground,ivt,37.885,derived_feeder
303,213,lrt_all_underground,ivt,44.289,derived_feeder
303,214,lrt_all_underground,ivt,57.249,derived_feeder
303,215,lrt_all_underground,ivt,55.452,derived_feeder
303,216,lrt_all_underground,ivt,54.493,derived_feeder
303,217,lrt_all_underground,ivt,66.670,derived_feeder
303,101,lrt_all_underground,ivt,47.520,derived_feeder
303,102,lrt_all_underground,ivt,45.917,derived_feeder
