PerID3,HHID,SurveyDay,placeno,o,d,share,w,comp,transit,new_wf,Age,age_grp,female,licence,HHnCars,licensed_drivers,car_seg,employed,student,paid_parking,sector,HHSIZE,purpose,mainmode,car_gc,bus_gc,brt_gc,bus_ivt,bus_walk,bus_wait,bus_transfers,car_ivt,tr_best_gc,has_brt,dGC,dGC_best,dist_km,band,w_norm,transit_lbl
3-2820012754-1,2820012754.00000,2,4,304,104,0.15393,36.49308,CAR,0,237.07728,37.00000,35-64,False,True,1.00000,2.00000,competition,False,False,False,general,5.00000,NHB,10,6.78000,27.98000,,11.79000,5.09000,3.00000,0.00000,6.78000,27.98000,0,21.20000,21.20000,1.24683,<3,0.63100,car
3-2820012754-1,2820012754.00000,2,5,103,102,0.05698,13.50844,CAR,0,237.07728,37.00000,35-64,False,True,1.00000,2.00000,competition,False,False,False,general,5.00000,HBO,10,7.47000,13.36000,14.44000,2.72000,4.95000,0.37000,0.00000,7.47000,13.36000,1,5.89000,5.89000,1.52665,<3,0.23357,car
3-2820012754-1,2820012754.00000,2,5,104,102,0.04435,10.51401,CAR,0,237.07728,37.00000,35-64,False,True,1.00000,2.00000,competition,False,False,False,general,5.00000,HBO,10,13.37000,17.52000,19.21000,6.01000,5.30000,0.46000,0.00000,13.37000,17.52000,1,4.15000,4.15000,3.18021,3-6,0.18180,car
3-2820012754-2,2820012754.00000,1,2,102,103,0.21263,50.40972,CAR,0,237.07728,37.00000,35-64,False,True,1.00000,2.00000,competition,True,True,False,general,5.00000,HBO,10,8.56000,13.06000,15.65000,4.20000,4.10000,0.33000,0.00000,8.56000,13.06000,1,4.50000,4.50000,1.52665,<3,0.87163,car
3-2820012754-2,2820012754.00000,1,3,103,104,0.30763,72.93265,CAR,0,237.07728,37.00000,35-64,False,True,1.00000,2.00000,competition,True,True,False,general,5.00000,NHB,10,7.44000,17.02000,16.07000,4.47000,5.91000,0.36000,0.00000,7.44000,16.07000,1,9.58000,8.63000,1.66098,<3,1.26107,car
3-2820012754-2,2820012754.00000,1,4,103,104,0.23364,55.39075,CAR,0,237.07728,37.00000,35-64,False,True,1.00000,2.00000,competition,True,True,False,general,5.00000,NHB,10,7.44000,17.02000,16.07000,4.47000,5.91000,0.36000,0.00000,7.44000,16.07000,1,9.58000,8.63000,1.66098,<3,0.95775,car
3-2820012754-2,2820012754.00000,1,4,103,304,0.14813,35.11888,CAR,0,237.07728,37.00000,35-64,False,True,1.00000,2.00000,competition,True,True,False,general,5.00000,NHB,10,9.52000,34.86000,,19.59000,4.91000,2.73000,0.00000,9.52000,34.86000,0,25.34000,25.34000,2.21445,<3,0.60723,car
3-2820012754-2,2820012754.00000,1,4,104,304,0.11530,27.33406,CAR,0,237.07728,37.00000,35-64,False,True,1.00000,2.00000,competition,True,True,False,general,5.00000,NHB,10,8.40000,22.05000,,6.52000,5.26000,2.50000,0.00000,8.40000,22.05000,0,13.65000,13.65000,1.24683,<3,0.47263,car
3-2820012754-2,2820012754.00000,1,5,104,102,0.05186,12.29476,CAR,0,237.07728,37.00000,35-64,False,True,1.00000,2.00000,competition,True,True,False,general,5.00000,HBO,10,13.37000,17.52000,19.21000,6.01000,5.30000,0.46000,0.00000,13.37000,17.52000,1,4.15000,4.15000,3.18021,3-6,0.21259,car
3-2820012754-2,2820012754.00000,1,5,304,102,0.03542,8.39642,CAR,0,237.07728,37.00000,35-64,False,True,1.00000,2.00000,competition,True,True,False,general,5.00000,HBO,10,15.21000,42.79000,,27.85000,4.13000,3.33000,0.00000,15.21000,42.79000,0,27.58000,27.58000,3.64818,3-6,0.14518,car
3-2820012754-3,2820012754.00000,1,2,102,103,0.21263,50.40972,CAR,0,237.07728,8.00000,0-17,False,False,1.00000,2.00000,no_licence,False,False,False,general,5.00000,HBE,11,8.56000,13.06000,15.65000,4.20000,4.10000,0.33000,0.00000,8.56000,13.06000,1,4.50000,4.50000,1.52665,<3,0.87163,car
3-2820012754-3,2820012754.00000,2,2,102,103,0.21263,50.40972,CAR,0,237.07728,8.00000,0-17,False,False,1.00000,2.00000,no_licence,False,False,False,general,5.00000,HBE,11,8.56000,13.06000,15.65000,4.20000,4.10000,0.33000,0.00000,8.56000,13.06000,1,4.50000,4.50000,1.52665,<3,0.87163,car
3-2820012754-4,2820012754.00000,1,2,102,103,0.21263,50.40972,CAR,0,237.07728,1.00000,0-17,False,False,1.00000,2.00000,no_licence,False,False,False,general,5.00000,HBO,11,8.56000,13.06000,15.65000,4.20000,4.10000,0.33000,0.00000,8.56000,13.06000,1,4.50000,4.50000,1.52665,<3,0.87163,car
3-2820012754-4,2820012754.00000,1,3,103,104,0.30763,72.93265,CAR,0,237.07728,1.00000,0-17,False,False,1.00000,2.00000,no_licence,False,False,False,general,5.00000,NHB,11,7.44000,17.02000,16.07000,4.47000,5.91000,0.36000,0.00000,7.44000,16.07000,1,9.58000,8.63000,1.66098,<3,1.26107,car
3-2820012754-4,2820012754.00000,1,4,103,104,0.23364,55.39075,CAR,0,237.07728,1.00000,0-17,False,False,1.00000,2.00000,no_licence,False,False,False,general,5.00000,NHB,11,7.44000,17.02000,16.07000,4.47000,5.91000,0.36000,0.00000,7.44000,16.07000,1,9.58000,8.63000,1.66098,<3,0.95775,car
3-2820012754-4,2820012754.00000,1,4,103,304,0.14813,35.11888,CAR,0,237.07728,1.00000,0-17,False,False,1.00000,2.00000,no_licence,False,False,False,general,5.00000,NHB,11,9.52000,34.86000,,19.59000,4.91000,2.73000,0.00000,9.52000,34.86000,0,25.34000,25.34000,2.21445,<3,0.60723,car
3-2820012754-4,2820012754.00000,1,4,104,304,0.11530,27.33406,CAR,0,237.07728,1.00000,0-17,False,False,1.00000,2.00000,no_licence,False,False,False,general,5.00000,NHB,11,8.40000,22.05000,,6.52000,5.26000,2.50000,0.00000,8.40000,22.05000,0,13.65000,13.65000,1.24683,<3,0.47263,car
3-2820012754-4,2820012754.00000,2,2,102,103,0.21263,50.40972,CAR,0,237.07728,1.00000,0-17,False,False,1.00000,2.00000,no_licence,False,False,False,general,5.00000,HBO,11,8.56000,13.06000,15.65000,4.20000,4.10000,0.33000,0.00000,8.56000,13.06000,1,4.50000,4.50000,1.52665,<3,0.87163,car
3-2820012754-4,2820012754.00000,2,3,103,104,0.29023,68.80786,CAR,0,237.07728,1.00000,0-17,False,False,1.00000,2.00000,no_licence,False,False,False,general,5.00000,NHB,11,7.44000,17.02000,16.07000,4.47000,5.91000,0.36000,0.00000,7.44000,16.07000,1,9.58000,8.63000,1.66098,<3,1.18974,car
3-2820012754-4,2820012754.00000,2,3,103,304,0.18401,43.62560,CAR,0,237.07728,1.00000,0-17,False,False,1.00000,2.00000,no_licence,False,False,False,general,5.00000,NHB,11,9.52000,34.86000,,19.59000,4.91000,2.73000,0.00000,9.52000,34.86000,0,25.34000,25.34000,2.21445,<3,0.75432,car
3-2820012754-5,2820012754.00000,1,2,102,103,0.21263,50.40972,CAR,0,237.07728,5.00000,0-17,False,False,1.00000,2.00000,no_licence,False,False,False,general,5.00000,HBO,11,8.56000,13.06000,15.65000,4.20000,4.10000,0.33000,0.00000,8.56000,13.06000,1,4.50000,4.50000,1.52665,<3,0.87163,car
3-2820012754-5,2820012754.00000,1,3,103,104,0.30763,72.93265,CAR,0,237.07728,5.00000,0-17,False,False,1.00000,2.00000,no_licence,False,False,False,general,5.00000,NHB,11,7.44000,17.02000,16.07000,4.47000,5.91000,0.36000,0.00000,7.44000,16.07000,1,9.58000,8.63000,1.66098,<3,1.26107,car
3-2820012754-5,2820012754.00000,2,2,102,103,0.21263,50.40972,CAR,0,237.07728,5.00000,0-17,False,False,1.00000,2.00000,no_licence,False,False,False,general,5.00000,HBO,11,8.56000,13.06000,15.65000,4.20000,4.10000,0.33000,0.00000,8.56000,13.06000,1,4.50000,4.50000,1.52665,<3,0.87163,car
3-2820012754-5,2820012754.00000,2,3,103,104,0.29023,68.80786,CAR,0,237.07728,5.00000,0-17,False,False,1.00000,2.00000,no_licence,False,False,False,general,5.00000,NHB,11,7.44000,17.02000,16.07000,4.47000,5.91000,0.36000,0.00000,7.44000,16.07000,1,9.58000,8.63000,1.66098,<3,1.18974,car
3-2820012754-5,2820012754.00000,2,3,103,304,0.18401,43.62560,CAR,0,237.07728,5.00000,0-17,False,False,1.00000,2.00000,no_licence,False,False,False,general,5.00000,NHB,11,9.52000,34.86000,,19.59000,4.91000,2.73000,0.00000,9.52000,34.86000,0,25.34000,25.34000,2.21445,<3,0.75432,car
3-2820012754-5,2820012754.00000,2,4,104,103,0.15329,36.34042,CAR,0,237.07728,5.00000,0-17,False,False,1.00000,2.00000,no_licence,False,False,False,general,5.00000,NHB,11,6.92000,15.99000,18.19000,4.07000,5.56000,0.40000,0.00000,6.92000,15.99000,1,9.07000,9.07000,1.66098,<3,0.62836,car
3-2820012754-5,2820012754.00000,2,4,304,103,0.10468,24.81784,CAR,0,237.07728,5.00000,0-17,False,False,1.00000,2.00000,no_licence,False,False,False,general,5.00000,NHB,11,10.90000,36.20000,,20.74000,4.39000,3.33000,0.00000,10.90000,36.20000,0,25.30000,25.30000,2.21445,<3,0.42912,car
3-2820012754-5,2820012754.00000,2,4,304,104,0.15393,36.49308,CAR,0,237.07728,5.00000,0-17,False,False,1.00000,2.00000,no_licence,False,False,False,general,5.00000,NHB,11,6.78000,27.98000,,11.79000,5.09000,3.00000,0.00000,6.78000,27.98000,0,21.20000,21.20000,1.24683,<3,0.63100,car
3-2820012871-1,2820012871.00000,1,2,102,103,0.10186,17.32973,CAR,0,170.13701,51.00000,35-64,False,True,1.00000,2.00000,competition,True,False,False,general,3.00000,HBO,10,8.56000,13.06000,15.65000,4.20000,4.10000,0.33000,0.00000,8.56000,13.06000,1,4.50000,4.50000,1.52665,<3,0.29965,car
3-2820012871-1,2820012871.00000,1,2,102,104,0.14978,25.48227,CAR,0,170.13701,51.00000,35-64,False,True,1.00000,2.00000,competition,True,False,False,general,3.00000,HBO,10,12.62000,17.98000,18.30000,7.60000,4.80000,0.39000,0.00000,12.62000,17.98000,1,5.36000,5.36000,3.18021,3-6,0.44061,car
3-2820012871-1,2820012871.00000,1,3,103,209,0.30951,52.65876,CAR,0,170.13701,51.00000,35-64,False,True,1.00000,2.00000,competition,True,False,False,general,3.00000,NHB,10,21.10000,37.39000,37.39000,21.48000,4.95000,3.00000,0.00000,21.10000,37.39000,1,16.29000,16.29000,7.43212,6-10,0.91051,car
3-2820012871-1,2820012871.00000,1,3,104,209,0.24090,40.98587,CAR,0,170.13701,51.00000,35-64,False,True,1.00000,2.00000,competition,True,False,False,general,3.00000,NHB,10,17.57000,33.84000,33.84000,20.23000,5.30000,1.50000,0.00000,17.57000,33.84000,1,16.27000,16.27000,6.18558,6-10,0.70868,car
3-2820012871-1,2820012871.00000,2,2,102,209,0.18719,31.84775,CAR,0,170.13701,51.00000,35-64,False,True,1.00000,2.00000,competition,True,False,False,general,3.00000,HBW,10,22.46000,39.62000,39.62000,25.93000,3.85000,3.00000,0.00000,22.46000,39.62000,1,17.16000,17.16000,8.79730,6-10,0.55067,car
3-2820012871-2,2820012871.00000,1,2,102,103,0.10186,17.32973,CAR,0,170.13701,47.00000,35-64,True,True,1.00000,2.00000,competition,True,False,False,general,3.00000,HBW,11,8.56000,13.06000,15.65000,4.20000,4.10000,0.33000,0.00000,8.56000,13.06000,1,4.50000,4.50000,1.52665,<3,0.29965,car
3-2820012871-2,2820012871.00000,1,2,102,104,0.14978,25.48227,CAR,0,170.13701,47.00000,35-64,True,True,1.00000,2.00000,competition,True,False,False,general,3.00000,HBW,11,12.62000,17.98000,18.30000,7.60000,4.80000,0.39000,0.00000,12.62000,17.98000,1,5.36000,5.36000,3.18021,3-6,0.44061,car
3-2820013106-1,2820013106.00000,1,2,102,211,0.28127,30.63065,CAR,0,108.89996,62.00000,35-64,False,True,1.00000,2.00000,competition,True,False,False,general,2.00000,HBW,10,17.12000,32.89000,33.74000,13.84000,9.04000,0.49000,0.00000,17.12000,32.89000,1,15.77000,15.77000,5.85054,3-6,0.52963,car
3-2820013106-1,2820013106.00000,2,2,102,211,0.28127,30.63065,CAR,0,108.89996,62.00000,35-64,False,True,1.00000,2.00000,competition,True,False,False,general,2.00000,HBW,10,17.12000,32.89000,33.74000,13.84000,9.04000,0.49000,0.00000,17.12000,32.89000,1,15.77000,15.77000,5.85054,3-6,0.52963,car
3-2820013459-1,2820013459.00000,2,2,103,212,0.57772,64.99012,CAR,0,112.49317,38.00000,35-64,False,True,1.00000,2.00000,competition,False,False,False,general,2.00000,HBO,11,12.79000,21.85000,20.55000,10.40000,5.27000,0.46000,0.00000,12.79000,20.55000,1,9.06000,7.76000,3.27574,3-6,1.12373,car
3-2820013459-1,2820013459.00000,2,3,212,302,1.00000,112.49317,CAR,0,112.49317,38.00000,35-64,False,True,1.00000,2.00000,competition,False,False,False,general,2.00000,NHB,11,14.12000,77.17000,78.42000,56.90000,8.26000,1.88000,0.00000,14.12000,77.17000,1,63.05000,63.05000,4.31973,3-6,1.94510,car
3-2820013459-2,2820013459.00000,2,2,103,212,0.57772,64.99012,CAR,0,112.49317,27.00000,25-34,True,True,1.00000,2.00000,competition,False,False,False,general,2.00000,HBO,11,12.79000,21.85000,20.55000,10.40000,5.27000,0.46000,0.00000,12.79000,20.55000,1,9.06000,7.76000,3.27574,3-6,1.12373,car
3-2820013459-2,2820013459.00000,2,3,212,302,1.00000,112.49317,CAR,0,112.49317,27.00000,25-34,True,True,1.00000,2.00000,competition,False,False,False,general,2.00000,NHB,11,14.12000,77.17000,78.42000,56.90000,8.26000,1.88000,0.00000,14.12000,77.17000,1,63.05000,63.05000,4.31973,3-6,1.94510,car
3-2820013579-2,2820013579.00000,1,2,103,209,0.38448,45.97167,CAR,0,119.56875,29.00000,25-34,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,HBW,10,21.10000,37.39000,37.39000,21.48000,4.95000,3.00000,0.00000,21.10000,37.39000,1,16.29000,16.29000,7.43212,6-10,0.79489,car
3-2820013579-2,2820013579.00000,2,2,103,209,0.38448,45.97167,CAR,0,119.56875,29.00000,25-34,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,HBW,10,21.10000,37.39000,37.39000,21.48000,4.95000,3.00000,0.00000,21.10000,37.39000,1,16.29000,16.29000,7.43212,6-10,0.79489,car
3-2820014160-1,2820014160.00000,2,2,103,102,0.07078,14.28375,CAR,0,201.80240,34.00000,25-34,True,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,HBO,10,7.47000,13.36000,14.44000,2.72000,4.95000,0.37000,0.00000,7.47000,13.36000,1,5.89000,5.89000,1.52665,<3,0.24698,car
3-2820014160-1,2820014160.00000,2,3,102,103,0.21263,42.90922,CAR,0,201.80240,34.00000,25-34,True,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,NHB,10,8.56000,13.06000,15.65000,4.20000,4.10000,0.33000,0.00000,8.56000,13.06000,1,4.50000,4.50000,1.52665,<3,0.74194,car
3-2820014632-1,2820014632.00000,1,2,102,304,0.09994,10.30462,CAR,0,103.10655,25.00000,25-34,False,True,1.00000,2.00000,competition,True,False,False,general,2.00000,HBW,10,13.91000,34.88000,,21.82000,3.80000,2.73000,0.00000,13.91000,34.88000,0,20.97000,20.97000,3.64818,3-6,0.17818,car
3-2820014632-1,2820014632.00000,2,2,102,304,0.09994,10.30462,CAR,0,103.10655,25.00000,25-34,False,True,1.00000,2.00000,competition,True,False,False,general,2.00000,HBW,10,13.91000,34.88000,,21.82000,3.80000,2.73000,0.00000,13.91000,34.88000,0,20.97000,20.97000,3.64818,3-6,0.17818,car
3-2820014632-2,2820014632.00000,1,2,102,304,0.09994,10.30462,CAR,0,103.10655,26.00000,25-34,True,True,1.00000,2.00000,competition,True,False,False,general,2.00000,HBW,11,13.91000,34.88000,,21.82000,3.80000,2.73000,0.00000,13.91000,34.88000,0,20.97000,20.97000,3.64818,3-6,0.17818,car
3-2820014632-2,2820014632.00000,2,2,102,304,0.09994,10.30462,CAR,0,103.10655,26.00000,25-34,True,True,1.00000,2.00000,competition,True,False,False,general,2.00000,HBW,11,13.91000,34.88000,,21.82000,3.80000,2.73000,0.00000,13.91000,34.88000,0,20.97000,20.97000,3.64818,3-6,0.17818,car
3-2820014746-1,2820014746.00000,1,2,102,212,0.28127,24.00037,BUS,1,85.32761,51.00000,35-64,False,False,0.00000,0.00000,no_car_hh,True,False,False,general,1.00000,HBW,3,16.48000,21.86000,22.78000,12.63000,4.16000,0.46000,0.00000,16.48000,21.86000,1,5.38000,5.38000,4.79702,3-6,0.41499,transit
3-2820014746-1,2820014746.00000,2,2,102,212,0.28127,24.00037,BUS,1,85.32761,51.00000,35-64,False,False,0.00000,0.00000,no_car_hh,True,False,False,general,1.00000,HBW,3,16.48000,21.86000,22.78000,12.63000,4.16000,0.46000,0.00000,16.48000,21.86000,1,5.38000,5.38000,4.79702,3-6,0.41499,transit
3-2820015915-1,2820015915.00000,1,2,102,202,0.28127,81.06075,CAR,0,288.19217,40.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBW,10,32.44000,42.27000,42.27000,30.65000,4.31000,1.50000,0.00000,32.44000,42.27000,1,9.83000,9.83000,13.86114,10-20,1.40161,car
3-2820015915-1,2820015915.00000,2,2,102,202,0.28127,81.06075,CAR,0,288.19217,40.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBW,10,32.44000,42.27000,42.27000,30.65000,4.31000,1.50000,0.00000,32.44000,42.27000,1,9.83000,9.83000,13.86114,10-20,1.40161,car
3-2820015915-2,2820015915.00000,1,2,102,208,0.28127,81.06075,CAR,0,288.19217,45.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBW,10,25.22000,42.98000,42.98000,30.63000,3.18000,3.00000,0.00000,25.22000,42.98000,1,17.76000,17.76000,9.35483,6-10,1.40161,car
3-2820015915-2,2820015915.00000,2,2,102,208,0.28127,81.06075,CAR,0,288.19217,45.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBW,10,25.22000,42.98000,42.98000,30.63000,3.18000,3.00000,0.00000,25.22000,42.98000,1,17.76000,17.76000,9.35483,6-10,1.40161,car
3-2820015916-2,2820015916.00000,2,2,102,104,0.28127,36.37778,CAR,0,129.33250,68.00000,65+,True,True,2.00000,2.00000,car_available,False,False,False,general,2.00000,HBO,10,12.62000,17.98000,18.30000,7.60000,4.80000,0.39000,0.00000,12.62000,17.98000,1,5.36000,5.36000,3.18021,3-6,0.62900,car
3-2820016033-1,2820016033.00000,1,2,102,301,0.00000,0.00000,CAR,0,151.59934,66.00000,65+,False,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,HBW,10,9.91000,44.49000,,27.37000,6.25000,2.31000,0.00000,9.91000,44.49000,0,34.58000,34.58000,1.67235,<3,0.00000,car
3-2820016033-1,2820016033.00000,2,2,102,301,0.00000,0.00000,CAR,0,151.59934,66.00000,65+,False,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,HBW,10,9.91000,44.49000,,27.37000,6.25000,2.31000,0.00000,9.91000,44.49000,0,34.58000,34.58000,1.67235,<3,0.00000,car
3-2820016501-1,2820016501.00000,1,2,101,202,0.61141,82.07863,CAR,0,134.24529,40.00000,35-64,False,True,1.00000,1.00000,car_available,True,False,False,general,3.00000,HBW,10,31.96000,48.05000,48.05000,34.25000,5.40000,1.50000,0.00000,31.96000,48.05000,1,16.09000,16.09000,14.43598,10-20,1.41921,car
3-2820016501-1,2820016501.00000,1,2,301,202,0.38859,52.16666,CAR,0,134.24529,40.00000,35-64,False,True,1.00000,1.00000,car_available,True,False,False,general,3.00000,HBW,10,30.60000,62.79000,,31.45000,6.67000,5.00000,1.00000,30.60000,62.79000,0,32.19000,32.19000,13.24980,10-20,0.90200,car
3-2820016616-1,2820016616.00000,1,2,101,208,0.61141,78.48991,CAR,0,128.37569,60.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,2.00000,HBW,10,26.48000,48.21000,48.21000,34.23000,4.26000,2.73000,0.00000,26.48000,48.21000,1,21.73000,21.73000,9.82022,6-10,1.35716,car
3-2820016616-1,2820016616.00000,1,2,301,208,0.38859,49.88578,CAR,0,128.37569,60.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,2.00000,HBW,10,24.10000,57.67000,,28.60000,5.53000,5.00000,1.00000,24.10000,57.67000,0,33.57000,33.57000,8.58281,6-10,0.86257,car
3-2820016616-1,2820016616.00000,2,2,101,208,0.61141,78.48991,CAR,0,128.37569,60.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,2.00000,HBW,10,26.48000,48.21000,48.21000,34.23000,4.26000,2.73000,0.00000,26.48000,48.21000,1,21.73000,21.73000,9.82022,6-10,1.35716,car
3-2820016616-1,2820016616.00000,2,2,301,208,0.38859,49.88578,CAR,0,128.37569,60.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,2.00000,HBW,10,24.10000,57.67000,,28.60000,5.53000,5.00000,1.00000,24.10000,57.67000,0,33.57000,33.57000,8.58281,6-10,0.86257,car
3-2820016616-2,2820016616.00000,1,2,101,103,0.22141,28.42355,CAR,0,128.37569,63.00000,35-64,False,True,2.00000,2.00000,car_available,False,False,False,general,2.00000,HBO,10,10.87000,19.13000,21.28000,8.05000,5.19000,0.35000,0.00000,10.87000,19.13000,1,8.26000,8.26000,2.54428,<3,0.49147,car
3-2820016616-2,2820016616.00000,1,2,101,104,0.32557,41.79504,CAR,0,128.37569,63.00000,35-64,False,True,2.00000,2.00000,car_available,False,False,False,general,2.00000,HBO,10,13.28000,23.19000,23.93000,10.59000,5.89000,0.41000,0.00000,13.28000,23.19000,1,9.91000,9.91000,4.20004,3-6,0.72267,car
3-2820016616-2,2820016616.00000,1,2,301,103,0.14072,18.06514,CAR,0,128.37569,63.00000,35-64,False,True,2.00000,2.00000,car_available,False,False,False,general,2.00000,HBO,10,11.62000,34.41000,,16.04000,6.46000,2.73000,0.00000,11.62000,34.41000,0,22.79000,22.79000,2.34100,<3,0.31236,car
3-2820016616-2,2820016616.00000,1,2,301,104,0.20692,26.56364,CAR,0,128.37569,63.00000,35-64,False,True,2.00000,2.00000,car_available,False,False,False,general,2.00000,HBO,10,15.15000,52.51000,,26.20000,7.16000,6.00000,0.00000,15.15000,52.51000,0,37.36000,37.36000,3.79450,3-6,0.45931,car
3-2820016616-2,2820016616.00000,2,2,101,103,0.22141,28.42355,CAR,0,128.37569,63.00000,35-64,False,True,2.00000,2.00000,car_available,False,False,False,general,2.00000,HBO,10,10.87000,19.13000,21.28000,8.05000,5.19000,0.35000,0.00000,10.87000,19.13000,1,8.26000,8.26000,2.54428,<3,0.49147,car
3-2820016616-2,2820016616.00000,2,2,101,104,0.32557,41.79504,CAR,0,128.37569,63.00000,35-64,False,True,2.00000,2.00000,car_available,False,False,False,general,2.00000,HBO,10,13.28000,23.19000,23.93000,10.59000,5.89000,0.41000,0.00000,13.28000,23.19000,1,9.91000,9.91000,4.20004,3-6,0.72267,car
3-2820016616-2,2820016616.00000,2,2,301,103,0.14072,18.06514,CAR,0,128.37569,63.00000,35-64,False,True,2.00000,2.00000,car_available,False,False,False,general,2.00000,HBO,10,11.62000,34.41000,,16.04000,6.46000,2.73000,0.00000,11.62000,34.41000,0,22.79000,22.79000,2.34100,<3,0.31236,car
3-2820016616-2,2820016616.00000,2,2,301,104,0.20692,26.56364,CAR,0,128.37569,63.00000,35-64,False,True,2.00000,2.00000,car_available,False,False,False,general,2.00000,HBO,10,15.15000,52.51000,,26.20000,7.16000,6.00000,0.00000,15.15000,52.51000,0,37.36000,37.36000,3.79450,3-6,0.45931,car
3-2820017084-1,2820017084.00000,2,2,101,102,0.07491,11.42059,CAR,0,152.46240,71.00000,65+,False,True,2.00000,2.00000,car_available,False,False,False,general,2.00000,HBO,10,9.43000,14.15000,16.32000,3.61000,4.93000,0.34000,0.00000,9.43000,14.15000,1,4.72000,4.72000,1.12048,<3,0.19747,car
3-2820017084-1,2820017084.00000,2,2,301,102,0.04761,7.25858,CAR,0,152.46240,71.00000,65+,False,True,2.00000,2.00000,car_available,False,False,False,general,2.00000,HBO,10,10.41000,38.76000,,20.91000,6.20000,2.73000,0.00000,10.41000,38.76000,0,28.35000,28.35000,1.67235,<3,0.12551,car
3-2820017084-1,2820017084.00000,2,3,102,101,0.25908,39.49948,CAR,0,152.46240,71.00000,65+,False,True,2.00000,2.00000,car_available,False,False,False,general,2.00000,HBO,10,8.56000,14.70000,14.80000,5.02000,4.39000,0.45000,0.00000,8.56000,14.70000,1,6.14000,6.14000,1.12048,<3,0.68298,car
3-2820017084-1,2820017084.00000,2,3,102,301,0.02220,3.38412,CAR,0,152.46240,71.00000,65+,False,True,2.00000,2.00000,car_available,False,False,False,general,2.00000,HBO,10,9.91000,44.49000,,27.37000,6.25000,2.31000,0.00000,9.91000,44.49000,0,34.58000,34.58000,1.67235,<3,0.05851,car
3-2820017320-1,2820017320.00000,1,2,101,301,0.04825,14.86713,CAR,0,308.13508,40.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBO,10,7.94000,18.09000,19.63000,2.14000,7.33000,0.64000,0.00000,7.94000,18.09000,1,10.15000,10.15000,1.35205,<3,0.25706,car
3-2820017320-1,2820017320.00000,1,2,301,101,0.35793,110.28977,CAR,0,308.13508,40.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBO,10,7.20000,22.23000,101.43000,6.51000,6.75000,1.11000,0.00000,7.20000,22.23000,1,15.03000,15.03000,1.35205,<3,1.90700,car
3-2820017320-2,2820017320.00000,1,2,101,301,0.04825,14.86713,CAR,0,308.13508,37.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBO,10,7.94000,18.09000,19.63000,2.14000,7.33000,0.64000,0.00000,7.94000,18.09000,1,10.15000,10.15000,1.35205,<3,0.25706,car
3-2820017320-2,2820017320.00000,1,2,301,101,0.35793,110.28977,CAR,0,308.13508,37.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBO,10,7.20000,22.23000,101.43000,6.51000,6.75000,1.11000,0.00000,7.20000,22.23000,1,15.03000,15.03000,1.35205,<3,1.90700,car
3-2820017320-2,2820017320.00000,1,3,101,211,0.52644,162.21397,CAR,0,308.13508,37.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,NHB,10,19.27000,38.75000,38.14000,17.73000,10.12000,0.39000,0.00000,19.27000,38.14000,1,19.48000,18.87000,6.80312,6-10,2.80481,car
3-2820017320-2,2820017320.00000,1,3,301,211,0.33459,103.09822,CAR,0,308.13508,37.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,NHB,10,18.19000,42.93000,44.43000,17.64000,11.40000,1.25000,0.00000,18.19000,42.93000,1,24.74000,24.74000,6.13661,6-10,1.78265,car
3-2820017320-2,2820017320.00000,2,2,101,211,0.52644,162.21397,CAR,0,308.13508,37.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBW,10,19.27000,38.75000,38.14000,17.73000,10.12000,0.39000,0.00000,19.27000,38.14000,1,19.48000,18.87000,6.80312,6-10,2.80481,car
3-2820017320-2,2820017320.00000,2,2,301,211,0.33459,103.09822,CAR,0,308.13508,37.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBW,10,18.19000,42.93000,44.43000,17.64000,11.40000,1.25000,0.00000,18.19000,42.93000,1,24.74000,24.74000,6.13661,6-10,1.78265,car
