stop_id,stop_code,stop_name,x,y,TAZ
1724,40840,צומת גבע כרמל,196550.1,729847.4,2425
1725,40841,צומת נחשולים/דור,195761.2,723510.1,2417
1726,40842,צומת נחשולים,195737.4,723585.7,2417
1727,40843,צומת נחשולים/דור,195794.8,723613.9,2417
1728,40844,מפעלי סיד,196159.6,725262.1,2427
1729,40845,צומת עין כרמל,196681.1,731357.2,2425
1730,40846,צומת עין כרמל,196701.5,731470.1,2425
1731,40847,צומת עין הוד,197375.7,734231.2,2419
1732,40848,צומת עין הוד,197402.4,734335.3,2419
1733,40849,חוות אהרונסון,196788.0,735174.3,2410
1734,40850,צומת אורן דרום/כלא 6,197541.1,735436.8,2419
1735,40851,מסעף החותרים,196798.6,739777.6,2409
1736,40852,מסעף כפר גלים,196722.3,741094.5,2408
1737,40853,'כפר גלים א,196401.0,741330.4,2408
1738,40854,'וייצמן ו,204589.8,702270.5,4017
1739,40855,צומת הדואר,204563.2,702447.5,4019
1740,40856,אלקודס/אל ביארק,203989.2,703080.9,4019
1741,40857,אלקודס/אל מוערפה,203886.0,703146.2,4019
1745,40861,צומת ברטעה,206661.9,711697.1,3823
1747,40863,צומת דמון,203972.0,737784.3,2302
1748,40864,גבעת ההגנה,203629.9,738629.6,2302
1749,40865,גבעת ההגנה,203528.2,738800.2,2302
1752,40868,כביש 65/אום אל פאחם א,212673.6,714352.7,3810
1753,40869,כביש 65/אום אל פאחם ב,213543.2,714806.3,3810
1754,40870,אל מדינה/אבו הוריירה,214759.3,713736.3,3808
1755,40871,אל מדינה/אל ח'נדק,214720.7,715067.2,3805
1757,40873,כביש 65/אום אל פאחם ב,212635.1,714370.9,3810
1758,40874,צומת אום אל פחם,214169.6,715492.3,3804
1760,40876,מסעף משירפה,215760.1,717490.1,3806
1764,40880,צומת השומרים,213038.4,734912.4,2209
1765,40881,מעון גיל עם,212592.3,747525.5,911
1766,40882,מסעף שפרעם צפון,214313.2,747424.2,922
1767,40883,בית קמה/גיבורי התהילה,208888.5,739595.5,1106
1768,40884,כביש 7223/נחל קדומים,208516.7,739553.7,1106
1769,40885,בית קמה/גיבורי התהילה,208879.8,739574.4,1106
1770,40886,נתן אלבז/גורדון,197713.8,739913.5,2407
1771,40887,ששת הימים/הצנחנים,197759.8,740173.4,2407
1772,40888,ששת הימים/סיני,197764.8,740432.3,2406
1773,40889,ויצמן/נתן אלבז,197597.1,740188.2,2407
1774,40890,הרצל/העצמאות,197752.4,740851.1,2405
1775,40891,השחרור/הרצל,197751.1,740999.5,2405
1776,40892,קניון לב העיר/הרצל,197644.9,741088.5,2405
1777,40893,בית ספר דגניה/הרב קוק,197752.5,741240.7,2403
1778,40894,רמבם/הרב קוק,197870.9,741373.4,2403
1779,40895,רמב''ם/מוצקין,197846.0,741532.3,2403
1780,40896,הרצל/קרן היסוד,197189.3,741650.5,2420
1781,40897,מסעף טירת כרמל/הרצל,196834.3,741958.5,2408
1782,40898,הרצל/צומת טירת כרמל,196932.6,741990.7,2420
1783,40899,הרצל/המלאכה,197268.3,741550.1,2402
1784,40900,מסעף טירת כרמל/הרצל,196873.4,742085.8,2401
1785,40901,קניון לב העיר/הרצל,197602.7,741113.2,2405
1786,40902,קופת חולים כללית /ששת הימים,197729.5,740587.0,2406
1787,40903,לשכת התעסוקה/ז'בוטינסקי,197654.2,740632.5,2405
1788,40904,דרך קרית עמל/עמלים,209990.8,735369.2,2206
1790,40906,דרך קרית עמל/עמלים,210003.4,735386.3,2206
1791,40907,קק'ל / העמק,211277.9,735286.1,2205
1792,40908,קק'ל / העמק,211203.7,735273.8,2205
1793,40909,קקל / יגאל אלון,211432.5,735320.4,2205
1794,40910,מרדכי/יהושע חנקין,211651.3,734720.0,2205
1795,40911,כצנלסון/אלכסנדר זייד,211876.9,734707.8,2205
1796,40912,כצנלסון/אלכסנדר זייד,211899.5,734754.9,2205
1797,40913,כיכר הציונות,212009.6,735243.4,2205
1798,40914,חנה סנש/יזרעאל,212430.6,735159.5,2205
1799,40915,חנה סנש/בן צבי,212231.2,735181.0,2205
1800,40916,צומת קרית טבעון/האלונים,212014.7,735359.6,2205
1801,40917,אלונים/הרימונים,211953.7,735715.3,2204
1802,40918,אלונים/סמטת הלבנה,212153.3,735813.1,2204
1803,40919,בית ספר רימונים,212376.8,735831.7,2204
1804,40920,אלונים/בריכה,212444.3,736034.4,2204
1805,40921,אלונים/סמטת הלבנה,212070.6,735859.8,2204
1806,40922,אלונים/כיכר בן גוריון,212512.6,736394.0,2204
1807,40923,שקדים/האלה,212817.3,736574.1,2203
1808,40924,שקדים/הסיגליות,213030.7,736787.1,2203
1809,40925,בי''ס מיתרים,213125.8,736819.4,2203
1810,40926,השקדים/ציפורנים,212820.7,736599.4,2203
1811,40927,אלונים/כיכר בן גוריון,212509.1,736417.2,2204
1812,40928,שקדים/הורדים,213469.0,736957.0,2203
1813,40929,שקדים / רמת הדסה,213777.4,737116.1,2203
1814,40930,שקדים / רמת הדסה,213719.1,737074.8,2203
1815,40931,השקדים/המרגניות,213443.7,736962.3,2203
1816,40932,החלוצים/יפה נוף,204714.4,740839.9,1807
1817,40933,העליה/הכלניות,204824.1,740534.3,1807
1818,40934,העליה/האילנות,204604.6,740702.9,1807
1819,40935,בית ספר בית יהושוע,205124.0,740983.1,1807
1820,40936,הכלניות/התשבי,205195.3,741142.1,1807
1821,40937,קיבוץ גלויות/הרקפות,204816.9,740774.2,1807
1822,40938,החלוצים/האילנות,204765.3,740952.0,1807
1823,40939,קיבוץ גלויות/סימטת הבריכה,204870.6,740998.1,1807
1824,40940,הרקפות/הכלניות,204859.1,740583.0,1807
1826,40942,דרך משה/קרן היסוד,204818.2,741374.6,1803
1827,40943,קרן היסוד/דרך משה,204624.8,741446.4,1817
1828,40944,הביטחון/החרושת,203999.4,742426.1,1804
1829,40945,הקצר/מעלה הגיבורים,203749.0,742430.3,1804
1830,40946,הקצר/הביטחון,203734.4,742452.8,1804
1831,40947,מעלה הגיבורים/מצפה,203595.9,742460.7,1804
1832,40948,מעלה הגיבורים/מצפה,203567.7,742460.4,1804
1833,40949,ההסתדרות/דרך הטכניון,203542.7,742362.1,1804
1834,40950,ההסתדרות/דרך הטכניון,203592.2,742325.8,1804
1835,40951,דרך הטכניון/ההסתדרות,203545.2,742294.3,1804
1836,40952,דרך הטכניון/נתיב הים,203337.2,742403.3,1804
1837,40953,דרך הטכניון/נתיב הים,203264.8,742436.0,1804
1838,40954,דרך הטכניון/המתמיד,203478.4,742315.6,1804
1839,40955,עמוס/סיני,203234.4,742327.6,1804
1842,40958,תעש טירה,196825.4,742976.2,2401
1843,40959,פינלנד/נורבגיה,199790.6,741441.2,1623
1844,40960,שבדיה/פינלנד,200187.9,741329.6,1623
1845,40961,'שבדיה ב,200717.1,741371.1,1623
1846,40962,שבדיה ה,201173.0,741331.9,1623
1847,40963,שבדיה/ליבריה,201341.6,741337.1,1623
1848,40964,איצטדיון סמי עופר/לדרום,196802.9,743351.4,2401
1849,40965,ההגנה/רוטנברג,196821.6,743468.6,1517
1851,40967,נווה דוד,196373.2,745661.0,1520
1852,40969,אבא חושי/ווטסון,199751.8,742658.5,1635
1853,40970,אבא חושי/איינשטיין א,200205.3,742561.6,1621
1854,40971,אבא חושי/ווטסון,199781.9,742618.8,1635
1855,40972,אבא חושי/קויפמן,199974.0,742614.8,1635
1856,40973,חורב/גבעת דאונס,199546.0,742875.1,1641
1857,40974,חורב/יאנוש קורצאק,199279.5,743072.7,1641
1858,40975,חורב/גבעת דאונס,199572.6,742827.6,1641
1859,40976,מרכז חורב/חורב,199052.1,743299.5,1616
1860,40977,מרכז חורב/פיקא,199118.2,743402.3,1616
1861,40978,פיקא/אורן,199344.5,743586.1,1615
1862,40979,חורב/מאפו,198941.7,743616.7,1616
1863,40980,מוריה/מאפו,199000.5,743695.7,1616
1864,40981,אורן/פיקא,199582.2,743561.3,1617
1865,40982,אורן/שיקמה,199748.7,743421.7,1617
1866,40983,סמולנסקין/הרופא,198810.0,743478.1,1616
1867,40984,מרכז חורב/סמולנסקין,198983.8,743295.2,1616
1868,40985,פיקא/הראל,199515.5,743693.8,1618
1869,40986,מוריה/קרית ספר,199044.7,743835.3,1616
1870,40987,יותם/קרית ספר,199088.7,743995.3,1611
1871,40988,קרית ספר/מוריה,199144.6,743945.5,1615
1872,40989,מוריה/מעברות,199020.7,744248.1,1611
1873,40990,מוריה/ספקטור,198941.6,744419.3,1611
1874,40991,יותם/מוריה,199074.6,743994.2,1611
1875,40992,ד'ישראלי,199256.0,743637.8,1615
1876,40993,ד'ישראלי/מרכז חורב,199041.2,743422.5,1616
1877,40994,פיקא/הראל,199514.5,743714.7,1618
1878,40995,הפלמח/הצלפים,199659.1,743810.6,1614
1879,40996,השיקמה/פיקא,199732.8,743630.0,1618
1880,40997,מרכז מסחרי/אורן,199962.2,743327.8,1618
1881,40998,אורן/הפרחים,200034.3,743180.7,1617
1882,40999,הפלמח/קרן היסוד,199983.0,743876.4,1614
1883,41000,קרן היסוד/משמר הגבול,200067.8,743911.1,1614
1884,41001,בית ספר בן גוריון/קרן היסוד,200320.7,743975.2,1614
1885,41002,קרן היסוד,200445.9,743855.8,1614
1886,41003,קרן היסוד/רופין,200120.8,743656.8,1614
1887,41004,חנה/יהודית,198044.8,744800.6,1610
1888,41005,נעמי/לאה,197798.4,744914.2,1610
1889,41006,הפלמח/הראל,199647.1,743828.2,1614
1890,41007,בועז/רחל,198381.7,744721.7,1610
1891,41008,יותם/יוכבד,199192.6,744511.7,1611
1892,41009,מוריה/זרובבל,198921.0,744420.4,1611
1893,41010,מוריה/נחשון,199018.1,744146.8,1611
1894,41011,שמשון/יותם,199095.8,744612.5,1611
1895,41012,נעמי,197748.7,744762.8,1610
1896,41013,רות/נעמי,197996.4,744597.3,1610
1897,41014,צפרירים/לוטוס,198538.9,744794.6,1609
1898,41015,צפרירים/ככר היינה,198737.5,744752.0,1609
1899,41016,מוריה/צפרירים,198844.8,744780.8,1630
1900,41017,מוריה/פיגין,198881.9,745045.3,1630
1901,41018,יותם/שמשון,199177.6,744522.8,1611
1902,41019,האסיף/ביכורים,199112.1,744848.7,1630
1903,41020,המלך עוזיהו/המלך דוד,196523.5,746221.7,1514
1904,41021,המלך דוד/המלך עוזיהו,196457.4,746254.6,1514
1905,41022,המלך שלמה/המלך עוזיהו,196616.5,746231.5,1514
1906,41023,האצ''ל,196225.7,746377.9,1514
1907,41024,המלך דוד/אצל,196415.1,746371.6,1514
1908,41025,אצ''ל/המלך דוד,196423.5,746527.4,1514
1909,41026,אצל/הרותם,196485.0,746570.8,1514
1910,41027,אנקואה/האצל,196597.3,746747.3,1512
1911,41028,בית ספר עירוני ה/ביכורים,199202.7,744976.1,1630
1912,41029,בריכת מכבי/ביכורים,199038.0,745135.1,1630
1913,41030,האסיף/קיש,199783.0,745042.1,1631
1914,41031,מוריה/צפרירים,198827.5,744788.0,1630
1915,41032,שדרות מוריה/הברושים,198843.4,745309.4,1630
1916,41033,הצופים/שדרות יצחק,198510.1,745620.4,1607
1917,41034,מלון הר כרמל/דרך הים,197946.9,746200.3,1605
1918,41035,מלון הר הכרמל/אילנות,197939.4,745984.5,1605
1919,41036,אילנות/ככר הרקפות,198131.1,745921.2,1605
1920,41037,דרך הים/התמר,197706.9,746214.8,1604
1921,41038,דרך הים/אילנות,197726.0,746156.4,1604
1922,41039,התמר/אגמון,197596.2,746418.3,1604
1923,41040,דרך הים/הולצברג,196893.4,746874.5,1523
1924,41041,דרך הים/דולב,197188.9,746783.7,1604
1925,41042,בית חולים 10/דרך הים,196783.7,746784.8,1513
1926,41043,דרך הים/הרדוף,197539.2,746278.4,1604
1927,41044,דרך הים/דולב,197209.4,746793.8,1604
1928,41045,אנקווה/בר רב האי,196519.2,746955.9,1512
1929,41046,אנקואה/האצל,196578.8,746734.3,1512
1930,41047,מרסיי/בר רב האי,196577.6,747061.1,1513
1931,41048,בר רב האי/סעדיה הגאון,196903.2,747055.7,1513
1932,41049,בר רב האי/מרסיי,196710.5,747024.3,1513
1933,41050,בר רב האי/בודנהיימר,197001.9,747034.3,1513
1934,41051,סעדיה גאון/מרסיי,196753.8,747111.4,1513
1935,41052,מרסיי/דרך צרפת,196673.3,747223.3,1513
1936,41053,דרך צרפת/יציאת אירופה,196501.0,747303.0,1513
1937,41054,דרך צרפת/מרסיי,196676.7,747266.4,1513
1938,41055,דרך צרפת/כרמיה,196872.7,747337.7,1511
1939,41056,דרך צרפת/יציאת אירופה,196546.6,747286.0,1513
1940,41057,יציאת אירופה/זורס,196499.0,747507.7,1511
1941,41058,דרך צרפת/יציאת אירופה,196375.9,747328.9,1512
1943,41060,בודנהיימר/גן דורון,197301.0,747067.5,1513
1944,41061,בודנהיימר/סעדיה גאון,197083.5,747111.6,1513
1945,41062,יציאת אירופה/דרך צרפת,196461.2,747363.4,1513
1946,41063,מרכז הכרמל/שדרות הנשיא,199085.1,745436.9,1608
1947,41064,מלון דן כרמל/הנשיא,198948.8,746046.5,1606
1948,41065,בית חולים אלישע/וגווד,199402.9,745242.5,1608
1949,41066,קיש/חולדה,199543.1,745256.0,1608
1950,41067,קיש/האסיף,199827.2,745105.9,1631
1951,41068,הנשיא/איריס,198789.6,746221.4,1606
1952,41069,הנשיא/התשבי,199062.4,745862.7,1606
1953,41070,הנשיא/דפנה,198754.9,746298.1,1606
1954,41071,הנשיא/החורשה,198577.0,746507.2,1606
1955,41072,הנשיא/החורשה,198475.4,746613.5,1603
1956,41073,ליאון בלום/ויינגייט,199989.3,744951.5,1632
1957,41074,האסיף/קיש,199833.2,745055.4,1631
1958,41075,האסיף/ביכורים,199172.8,744904.0,1630
1959,41076,וינגייט/חנה סנש,199734.6,745257.7,1631
1960,41077,וינגייט/חנה סנש,199668.7,745313.7,1631
1961,41078,בית חולים בני ציון/גולומב,199511.4,745765.4,1413
1962,41079,תחנת כרמלית/גולומב,199389.7,745938.9,1413
1963,41080,מרכז הבהאים/גולומב,199252.3,746225.7,1413
1964,41081,התישבי,198137.5,746658.5,1603
1965,41082,שונמית/עובדיה,197864.5,746707.8,1603
1966,41083,עובדיה,197884.5,746574.4,1603
1967,41084,בית לחם/ישעיהו,197571.8,747007.3,1601
1968,41085,ויקטור הוגו/כל ישראל חברים,197290.7,747325.9,1602
1969,41086,סטפן וייז/אמיל זולא,197435.4,747332.7,1602
1970,41087,סטפן וייז/קאודרס,197450.7,747352.3,1602
1971,41088,אמיל זולא/ויקטור הוגו,197151.2,747389.9,1513
1972,41089,אמיל זולא/כל ישראל חברים,197311.5,747269.3,1513
1973,41090,דרך צרפת/גורס,196942.6,747429.7,1511
1974,41091,דרך צרפת/כרמיה,196834.9,747312.7,1513
1975,41092,דרך צרפת/מרסיי,196704.7,747272.3,1513
1976,41093,טשרניחובסקי/האקדמית גורדון,197468.3,747862.3,1602
1978,41095,העוגן/פייר קניג,196833.0,747935.7,1510
1979,41096,העוגן/יאיר שטרן,196930.3,748111.0,1510
1980,41097,העוגן/יאיר שטרן,196922.6,748149.8,1510
1981,41098,העוגן/ההגה,196891.2,748005.7,1510
1982,41099,התורן,196891.7,748270.2,1510
1983,41100,בית אל/התישבי,198150.8,746814.0,1603
1984,41101,שדרות הנשיא,198399.5,746639.7,1603
1985,41102,הציונות/הנשיא,198487.8,746840.8,1634
1986,41103,גן הבהאים/הציונות,198965.7,746644.8,1403
1987,41104,הציונות/שפרה,199194.7,746479.6,1403
1988,41105,הציונות/פועה,199401.5,746412.2,1412
1989,41106,טשרניחובסקי/פרץ חיות,197908.3,747313.8,1602
1990,41107,אדמונד פלג,197689.0,747621.7,1602
1991,41108,טשרניחובסקי/אדמונד פלג,197614.2,747756.7,1602
1992,41109,אדמונד פלג/טשרניחובסקי,197568.6,747717.6,1602
1993,41110,גן הבהאים/עבאס,199256.6,746785.9,1403
1994,41111,הפועל/ציפורה זייד,200003.7,745527.0,1414
1995,41112,הברון הירש/אלנבי,198801.6,747203.3,1404
1996,41113,ההגנה/יואב,198018.7,748400.9,1505
1997,41114,המוזיאון הימי/אלנבי,197820.4,748142.3,1509
1998,41115,אלנבי א,197985.4,748061.3,1509
1999,41116,אלנבי ב,198251.5,747855.6,1509
2000,41117,אלנבי ג,198453.9,747612.1,1509
2001,41118,אלנבי/קדושי דמשק,198603.3,747419.3,1509
2002,41119,אלנבי/דרור,198623.0,747425.8,1509
2003,41120,אלנבי א,198435.6,747661.2,1509
2004,41121,אלנבי ב,198246.7,747886.1,1509
2005,41122,אלנבי ג,198030.5,748055.8,1509
2006,41123,הס/מונטיפיורי,199512.0,745921.8,1412
2007,41124,תחנת כרמלית/גולומב,199351.8,745978.0,1413
2008,41125,מרפאות חוץ/וינגייט,199596.7,745573.7,1631
2009,41126,הס,199673.8,745805.1,1412
2010,41127,הס/רשי,199838.5,745688.1,1414
2011,41128,ארלוזורוב/הפועל,200114.5,745672.4,1414
2012,41129,הציונות/שדרות הנשיא,198457.4,746870.6,1634
2013,41130,מסדה/שמואל,199686.0,746131.6,1406
2014,41131,מסדה/כורש,199486.3,746277.5,1412
2015,41132,טבריה/הציונות,199436.6,746351.9,1412
2016,41133,מסדה/בלפור,199823.1,746003.5,1412
2017,41134,בלפור/יוסף,199918.5,746028.5,1406
2018,41135,מדעטק/בלפור,200033.0,746141.0,1411
2019,41136,עמק הזיתים/פינת בן שמן,199807.3,746300.3,1407
2020,41137,בר גיורא/הקנאים,199958.5,745580.4,1414
2021,41138,הגפן/בן גוריון,199330.6,746941.5,1403
2022,41139,הגפן/הפרסים,199466.5,746868.1,1403
2023,41140,בן יהודה/הציונות,199538.6,746468.9,1403
2024,41141,בן יהודה/גדעון,199609.3,746333.5,1406
2025,41142,הרצליה/הנביאים,199712.4,746383.7,1402
2026,41143,הנביאים/אחד העם,199818.1,746403.3,1402
2027,41144,תחנת כרמלית/הנביאים,199843.2,746432.9,1402
2028,41145,הגפן/הפרסים,199384.6,746923.6,1403
2029,41146,שדרות הציונות/א טגראי,199649.4,746960.0,1303
2030,41147,קופת חולים/צהל,198064.2,748133.7,1508
2031,41148,צהל/עמל,198320.7,748029.0,1508
2032,41149,צה''ל/ניל''י,198506.8,747852.0,1506
2033,41150,צה''ל/דרור,198643.0,747718.1,1506
2034,41151,צהל/רוטשילד,198793.7,747705.0,1506
